caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
No need to turn off your cell phones.,290,30,0.039574031312802266,66,1.4344827586206896,66,4442,194,644
What it lacks in subtlety it gains in punch.,258,19,0.0391020382955476,67,1.434108527131783,74,2079,165,644
"For my encore, Rhapsody in Black and Blue.",302,37,0.04037397191346905,68,1.4337748344370862,57,3498,208,644
I dedicate this song to my father and mother who had different plans for me.,286,28,0.03935402861988123,69,1.4335664335664335,68,1417,190,644
I've suffered for my art. Now it's your turn.,300,33,0.03945937140686101,70,1.4333333333333331,64,597,203,644
And this next piece is for my ex-wife.,277,29,0.04059903697621122,71,1.4332129963898916,62,4544,186,644
"And now, a request from the drunks at table three.",280,27,0.039633289970784316,72,1.4321428571428572,67,2326,186,644
"This next piece is forte. Very, very forte.",285,25,0.03849076878758343,73,1.431578947368421,73,2862,187,644
And consider that a warning. Anyone else wanna answer their phone?,292,34,0.0405370053092648,74,1.4315068493150684,58,2639,200,644
I call it Requiem for a Heavyweight,313,29,0.03714943770106152,75,1.4313099041533546,77,2846,207,644
I trust the jurors will consider degree of difficulty.,281,28,0.03984221503690637,76,1.4306049822064058,65,4419,188,644
"If I hear one more cell phone ringing, the gloves come off!",281,30,0.040475189189446856,77,1.4306049822064058,61,5700,190,644
I'll be delighted to meet with the critics after the show.,302,22,0.036035237921869454,78,1.4304635761589404,86,585,194,644
Any other stupid requests?,272,28,0.040794820937397086,79,1.4301470588235294,61,831,183,644
And now a piece by Sugar Ray Leonard Bernstein.,279,26,0.039397210329098035,80,1.4301075268817205,68,1058,185,644
I’m just gonna knock out a few tunes for you.,291,31,0.039744688507251325,81,1.429553264604811,63,4777,197,644
Can I get a page turner in here??,283,30,0.0402460009414989,82,1.4275618374558303,61,4283,192,644
I started out tickling the ivories ... now I like to beat the crap out of them!,312,32,0.038025793799732206,83,1.4262820512820509,69,5580,211,644
You think this was bad?  You should hear me play the violin.,298,33,0.03961202012591458,84,1.4261744966442953,61,2305,204,644
I shall say this only once. Cell phones off!,273,29,0.04098132052086796,85,1.424908424908425,58,256,186,644
This next piece was written as a round...actually ten rounds.,278,32,0.041388779280976964,86,1.4244604316546765,54,3847,192,644
Beethoven’s going down in the 5th,311,33,0.03837459373497736,87,1.4244372990353698,66,2218,212,644
This is dedicated to the critics who thought my last performance lacked finesse.,311,29,0.03727774805740856,88,1.4244372990353698,74,4390,208,644
I was told to be careful - some of the keys are sharp.,264,26,0.040959522200319294,89,1.4242424242424243,60,3597,178,644
"You want to step up on the stage and say that, sir?",298,31,0.03901552623683518,90,1.4228187919463091,64,995,203,644
I'm not so much tickling the ivory as I am pounding them into submission.,310,26,0.03650367623372737,91,1.4225806451612903,79,4077,205,644
"This is Mozart's Concerto in G minor, A major, D minor and C#.",313,36,0.03897340524725016,92,1.4217252396166131,60,873,217,644
These stay on until the tip jar is full.,287,23,0.03759057233345408,93,1.421602787456446,75,5226,189,644
This one's going out to my ex-wife and her attorney.,306,30,0.037978723602401725,94,1.4215686274509804,69,3291,207,644
And now a piece by Punchini.,288,28,0.03906871670538178,95,1.4201388888888888,65,2718,195,644
"Now, for the grand finale—my blindfold, please.",312,31,0.03771177796953375,96,1.419871794871795,69,1772,212,644
I was told to expect a tough crowd.,284,22,0.037518940279612716,97,1.4190140845070425,75,1953,187,644
I guarantee: Beethoven is going down in the 5th.,277,27,0.03985244304890155,98,1.4187725631768953,62,1376,188,644
I composed my next piece after my divorce.,239,27,0.04440477022797183,99,1.4184100418410042,46,3398,166,644
What?  It’s FLIGHT of the Bumblebee?,273,30,0.04125724365493202,100,1.4175824175824177,54,4058,189,644
I coulda been a conductor.,295,28,0.03837396834178628,101,1.416949152542373,67,524,200,644
Maim that tune.,293,33,0.04004552396657761,102,1.416382252559727,56,3053,204,644
"Now for my take on Gershwin, “Rhapsody in Black and Blue”.",281,27,0.03942338226875127,103,1.4163701067615655,63,2415,191,644
Would the gentleman in the balcony care to repeat that remark?,281,27,0.03942338226875127,104,1.4163701067615655,63,2905,191,644
And now Rhapsody in Black and Blue.,313,24,0.035634655632843286,105,1.415335463258786,82,498,207,644
"The next piece is a new work titled ""A day at the White House"".",277,29,0.040476727636562064,106,1.415162454873646,57,3532,191,644
"This next piece features dense chords, unusual harmonies, and a pounding rhythm.",306,30,0.03793259707498177,107,1.4150326797385622,67,3817,209,644
I will now play a piece inspired by my visit to the White House,253,30,0.04364050968172991,108,1.4150197628458498,45,5062,178,644
"For my next piece, the gloves are coming off.",287,26,0.03849881207951622,109,1.4146341463414631,67,5418,194,644
Is there nothing atonal enough that you snobs wouldn't pretend to like?,278,28,0.040035445420701664,110,1.4136690647482015,59,2260,191,644
"Could you turn the page, please?",295,27,0.03804664415508816,111,1.4135593220338982,68,1250,200,644
One of my greatest hits...,306,28,0.03733855164241196,112,1.4117647058823528,70,1956,208,644
I will now perform Bach's little-know Golden Gloves Variations.,265,26,0.040748787235642465,113,1.411320754716981,57,4137,182,644
"Go on, request Piano Man man again. I dare you.",287,28,0.03909946066559215,114,1.411149825783972,62,1728,197,644
"And now, Mozart's Requiem for a Heavyweight.",287,29,0.03940981733482918,115,1.411149825783972,60,5524,198,644
"I call this next number, ‘Rhapsody in Black and Blue’.",270,33,0.04252894093890558,116,1.4111111111111112,45,5111,192,644
It's Shostakovich.  You won't notice the difference.,290,30,0.03940994296858995,117,1.4103448275862067,59,1165,201,644
"No, Franz is my elder brother...I'm Pugi Liszt.",261,29,0.04224995786081295,118,1.4099616858237547,49,339,183,644
"Tonight, only hits.",308,25,0.036279461779303065,119,1.4090909090909092,76,5694,207,644
This next little number will knock you out.,257,24,0.04090811022045579,120,1.4085603112840468,57,1123,176,644
Who requested a fight song?,272,22,0.03857789997856895,121,1.4080882352941178,67,1899,183,644
This piece is called 'Flight of the Elephant.',282,32,0.04082990391832146,122,1.4078014184397163,51,3771,199,644
"You mean it isn't ""'Fight'"" of the Bumblebee?""",280,26,0.03912537685114894,123,1.4071428571428573,62,4141,192,644
Requiem for a Heavyweight,285,28,0.03926460842885639,124,1.4070175438596493,60,3362,197,644
"After all those Christmas carols, this one is for Boxing Day",300,29,0.03812592330028312,125,1.4066666666666667,64,2398,207,644
Just wait until after intermission; that’s when the gloves come off!,310,25,0.03609314728691862,126,1.4064516129032258,76,2360,209,644
I’ll be playing this in pugilissimo.,266,25,0.04024157015455582,127,1.4060150375939853,58,705,183,644
Anyone can play blindfolded.,281,27,0.03933724096434285,128,1.405693950177936,60,429,194,644
Here’s the tricky part.,311,22,0.035125653280728406,129,1.405144694533762,82,3243,207,644
I plan to take Beethoven in the Ninth.,279,26,0.03920790979752994,130,1.4050179211469531,61,4199,192,644
The ski boots are making it difficult to work the pedals.,284,29,0.039662309852907335,131,1.4049295774647887,57,1750,198,644
It'll be three rounds of Bach and then the gloves come off.,294,26,0.037761622242493464,132,1.4047619047619049,67,5087,201,644
"Tonight I'll be playing Chopin's Nocturne in C#, D, D#, E, and F Minor.",304,36,0.03970775873531675,133,1.4046052631578947,51,1180,217,644
For this next fugue I am going to take the gloves off.,282,28,0.039544313463555934,134,1.4042553191489362,58,2378,196,644
"It was at that moment,Ted realized he had put his boxing gloves on instead of his tuxedo pants. Again.",287,29,0.03935268834896044,135,1.4041811846689896,58,1869,200,644
And now for a little Rockymaninoff.,287,25,0.03809423274188297,136,1.4041811846689896,66,2605,196,644
You don't understand.  I could've played a cadenza.  I could've been somebody!,292,30,0.03916150720455477,137,1.404109589041096,58,3844,204,644
"And now, a Chopin nocturne in C, D, E, F and very probably G.",317,34,0.03795624599934335,138,1.4037854889589905,60,3812,223,644
This next one goes out to all my critics,285,24,0.03795431350799258,139,1.4035087719298245,67,3290,194,644
I will only be playing my hits.,295,31,0.039159362468850434,140,1.4033898305084749,57,438,207,644
This one goes out to my ex wife.,268,25,0.039997905770736995,141,1.4029850746268655,58,3678,185,644
"This next piece is titled ""Ode To My Parents Who Could Not Agree On After School Activities""",278,25,0.038958617938341586,142,1.4028776978417266,62,530,191,644
And now a little piece I wrote watching the news.,283,30,0.04006074793982379,143,1.4028268551236749,54,1249,199,644
"And now, The Ill-Tempered Clavier.",288,30,0.039548020157720826,144,1.4027777777777777,56,196,202,644
Bach off.,293,29,0.0387515284084519,145,1.4027303754266212,60,4847,204,644
Could somebody scratch my nose?,301,25,0.03681067120826514,146,1.4019933554817277,71,1983,205,644
I'm sorry. All I know are fight songs.,274,22,0.03831973550360165,147,1.4014598540145986,66,3695,186,644
"The next selection is my own composition,'Rhapsody in Black and Blue'.",304,25,0.036548042924281585,148,1.4013157894736843,72,126,207,644
I am now going to play a piano interpretation of Donald Trump’s presidency.,282,35,0.041688912789675535,149,1.400709219858156,43,2610,204,644
"And now the theme from Rocky, as it was meant to be played.",287,29,0.0393224734911063,150,1.4006968641114983,57,3762,201,644
I tend to fight Bach.,290,24,0.037458962153310515,151,1.4,68,2413,198,644
Yeah. I’m that good.,298,28,0.03795198031276496,152,1.3993288590604027,63,1205,207,644
"Next, Gershwin's Rhapsody in Black and Blue",298,26,0.03735181566662242,153,1.3993288590604027,67,5045,205,644
Anyone can play with his bare hands.,283,22,0.03744192617196069,154,1.3992932862190812,69,3055,192,644
"The next piece is entitled, ""The Trump White House.""",278,30,0.04055939779750471,155,1.3992805755395683,51,3749,197,644
This last piece is from my boxed set.,278,25,0.038925630872061516,156,1.3992805755395683,61,3902,192,644
"And now, the hits.",248,27,0.0430412660852701,157,1.3991935483870968,45,3126,176,644
Any other hecklers out there?  I thought not.,296,23,0.03659829156819637,158,1.3986486486486491,72,1553,201,644
Next critic?,296,25,0.03721885901119895,159,1.3986486486486491,68,4388,203,644
Tonight I'll be performing some of my greatest hits.,276,28,0.0401183066466306,160,1.3985507246376812,54,1850,194,644
This next piece is for the critic who called me a 'lightweight.',309,21,0.03491781678766825,161,1.3980582524271843,81,183,207,644
This tune is dedicated to the President,294,26,0.03770092565935846,162,1.3979591836734695,65,2429,203,644
"And now, time to knock out a few classics.",294,28,0.03831180956059798,163,1.3979591836734695,61,3839,205,644
I dedicate this piece to the Times critic in the second row.,287,23,0.037384483358084766,164,1.397212543554007,68,3225,196,644
It’s not like you can hear me over your phones anyhow.,262,29,0.0420159628173151,165,1.3969465648854962,46,138,187,644
The inspiration for my next piece comes from being bullied on my way to piano lessons.,285,20,0.036561582783803406,166,1.3964912280701751,73,3574,192,644
You'll find this next piece has a little extra punch.,255,23,0.04064405044241011,167,1.396078431372549,55,1221,177,644
"And now, the 1812 Overture as it was meant to be played.",258,22,0.03992165332040385,168,1.3953488372093024,58,820,178,644
I'm done tickling them.,296,25,0.03718714023348125,169,1.3952702702702702,67,1864,204,644
"I coulda been a cadenza.""",248,26,0.04262092889877439,170,1.3951612903225807,46,2661,176,644
"I will now perform ""Dance of the Sugar Ray Plum Fairy"".",286,23,0.03745576000058968,171,1.3951048951048952,67,2624,196,644
I like to play this one Pugilisimo,284,25,0.03828929482228705,172,1.3943661971830985,62,135,197,644
"This next piece is called
A Presidential Press Conference.",292,28,0.038463172263251036,173,1.393835616438356,59,3295,205,644
Let's see how many of youse remember dis one…,315,27,0.036140138497643734,174,1.3936507936507936,70,3082,218,644
"Let's have a clean fugue, and no hitting below middle C.",295,28,0.038173815351121285,175,1.3932203389830509,60,1801,207,644
I thought you said FIGHT of the bumblebee.,257,23,0.04038576163410483,176,1.3929961089494165,55,4848,179,644
"And now, my rendition of the crap these kids are listening to nowadays.",280,27,0.03932119144745416,177,1.3928571428571428,56,381,197,644
I coulda been a composer,308,27,0.0367155224381814,178,1.3928571428571428,67,1745,214,644
And now for a piece my two year old son wrote,280,24,0.03833211683866088,179,1.3928571428571428,62,4150,194,644
This next tune may ring a bell.,298,25,0.0369845824090104,180,1.3926174496644297,67,2431,206,644
"This next tune was written by Mike Tyson, who, I'm told, plays by ear.",339,29,0.03480710577943329,181,1.392330383480826,75,1861,235,644
"And for my next piece, ""Requiem for a Heavyweight.""",306,25,0.03629426864194988,182,1.392156862745098,70,3960,211,644
I was misled about how duelling pianos worked.,278,23,0.0381816986953762,183,1.3920863309352518,63,509,192,644
This next piece is dedicated to those critics who say I lacked a deft touch and attacked the piano with a pugilistic style.,273,29,0.040709586134353236,184,1.391941391941392,49,2362,195,644
"Good evening and welcome to our first 
Mixed Musical Arts competition.",268,21,0.03846333143226389,185,1.3917910447761197,63,938,184,644
"Tonight, I've a score to settle with the piano.",304,27,0.03704639429748057,186,1.3914473684210529,65,3650,212,644
And now... a medley of big hits.,276,29,0.04037686928899761,187,1.391304347826087,50,2037,197,644
"For my final piece, I'd like to play for you Mozart's 'Requiem for a Heavyweight.'",299,30,0.03837531678025725,188,1.391304347826087,57,2968,212,644
The critic from the Times will not be joining us this evening.,271,29,0.04092325664082968,189,1.3911439114391144,48,5044,194,644
"And now, my latest composition:”Requiem For a Heavyweight.”",312,31,0.03747850564286296,190,1.391025641025641,60,5248,221,644
"I will now play for you Mozart's little-known ""Requiem for a Heavyweight.""",289,29,0.039033986074627686,191,1.3910034602076125,55,2830,205,644
Could I have a volunteer from the audience to come scratch my nose?,292,25,0.03750020017284544,192,1.3904109589041096,64,167,203,644
"And now, my tribute to Philip Glass.",287,28,0.0389133675715837,193,1.3902439024390243,56,2695,203,644
"I call it ""Fur Ali.""",290,23,0.03703756199985666,194,1.3896551724137929,67,589,200,644
I call it pugilissimo.,290,23,0.03703756199985666,195,1.3896551724137929,67,664,200,644
"And now, Mozart's ""A Little Fight Music""",298,26,0.03725576732825292,196,1.3892617449664428,64,217,208,644
I will now perform 'Rhapsody in Black & Blue',316,26,0.03573666014129243,197,1.3892405063291142,71,4146,219,644
What would you have done if your teacher kept hitting your fingers?,293,25,0.03739574020787941,198,1.3890784982935154,64,4662,204,644
And now something for the critics,301,29,0.03787278271956559,199,1.3887043189368768,59,4135,213,644
"This next piece is called Sonata in C, D, E, F, G, and B Flat Minor.",247,25,0.042293661602491005,200,1.3886639676113357,46,2874,176,644
"Sorry sir, but ""My Way"" means my way.",291,24,0.037253797377656,201,1.388316151202749,65,4038,202,644
"And now, Beethoven in the 5th.",291,25,0.03757053246250849,202,1.388316151202749,63,5278,203,644
I'd like to knock out a few tunes for you,294,29,0.038516872524928136,203,1.3877551020408163,56,5522,209,644
My father wanted me to box and my mother wanted me to play the piano. I call this piece The Regrettable Compromise.,307,28,0.03703829683145502,204,1.3876221498371335,63,220,216,644
"And now the Minuet in C, C sharp, D, D sharp, E, F, F sharp",289,29,0.03899988966711666,205,1.3875432525951557,54,1132,206,644
Give me a minute while I break in this new piano.,297,23,0.036864458653970034,206,1.387205387205387,70,4672,204,644
Tonight I’d like to play a medley of my hits.,274,25,0.03920834690631028,207,1.3868613138686132,56,4207,193,644
Alex Ross wrote last week that I played as if wearing boxing gloves.  This next piece is for Alex.,318,23,0.03470643624861546,208,1.3867924528301887,77,5149,218,644
Can ANYONE name that tune ?? Anyone ?? Anyone ??,308,30,0.037507522444839764,209,1.3863636363636365,59,4839,219,644
I give you Rockymaninoff.,290,28,0.03858010037474639,210,1.3862068965517242,56,5084,206,644
"Before  I begin I want to thank my piano teacher, Mike Tyson.",259,20,0.03895271593926726,211,1.386100386100386,60,1812,179,644
Can somebody adjust my tie?,241,21,0.04139511091158947,212,1.3858921161825726,51,853,169,644
It’s an experimental piece.,270,21,0.03819209487555804,213,1.385185185185185,62,468,187,644
There are no white notes; there are no black notes; there are just... notes.,270,21,0.03819209487555804,214,1.385185185185185,62,3806,187,644
I was told my tunes weren't punchy enough.,252,18,0.038889663237592575,215,1.3849206349206349,61,5505,173,644
"""Do I hear a request for Rhapsody in Black and Blue?""",304,28,0.037273197346245054,216,1.3848684210526316,61,823,215,644
For this next one I'll need a volunteer.,299,27,0.03742053760933296,217,1.3846153846153846,61,98,211,644
"And next, a piece written by President Trump.",260,27,0.04142158699994513,218,1.3846153846153846,46,3781,187,644
And the hits just keep coming.,299,26,0.03711940799232511,219,1.3846153846153846,63,4183,210,644
"Oh, THAT kind of dueling pianos.",289,23,0.03706848062635258,220,1.3840830449826989,65,4297,201,644
And now. Gershwin as you've never heard him.,271,22,0.038434686213814274,221,1.3837638376383763,60,1722,189,644
Now I'd like to knock out a few requests.,258,23,0.04017344456430396,222,1.3837209302325582,53,5144,182,644
This next piece is a knockout.,266,18,0.037454700126561116,223,1.3834586466165413,66,614,182,644
"We've had a request for ""Hit Me With Your Best Shot.""",287,25,0.03788976296121843,224,1.3832752613240418,60,4567,202,644
"Tonight, I will finally give this piano what it has deserved for years.",274,26,0.039508959893366835,225,1.3832116788321167,53,3919,195,644
The ivories have announced they no longer want to be tickled.,308,27,0.036618599976100265,226,1.3831168831168832,64,4158,217,644
"If you don't like my playing, I suggest you keep your mouth shut.",295,21,0.03588984361078553,227,1.383050847457627,71,4510,203,644
I float like a butterfly and sting like a B-sharp.,259,23,0.04004544968831783,228,1.382239382239382,53,4890,183,644
"And now, a Victor Borge etude  from his deconstructive period.",280,20,0.036855177035497996,229,1.3821428571428571,67,1285,193,644
We're recording this one as a boxed set.,317,21,0.03414869034694714,230,1.3817034700315458,79,4423,217,644
I dedicate this last tune to the guy snoring in row one,304,28,0.03723916905064128,231,1.381578947368421,60,1112,216,644
"And for my next piece, I will need a new piano.",270,21,0.03815001285396066,232,1.3814814814814815,61,4337,188,644
I'm done tickling the ivories.,299,23,0.03616468462474199,233,1.3812709030100334,68,4522,208,644
I call this number “Rhapsody in Black and Blue”,265,16,0.03675394915389458,234,1.381132075471698,69,2005,180,644
"Oh, sure, when Glenn Gould does it it's 'eccentric,' but when I do it you say 'Larry has dementia pugilistica.'",268,27,0.040467097860435605,235,1.3805970149253732,48,4259,193,644
"And as promised, my finale is a real knockout.",292,19,0.035453364375293436,236,1.3801369863013702,73,4917,200,644
"Ladies and Gentlemen, welcome to my first ever Pay-Per-View event...",287,23,0.03720236324749586,237,1.3797909407665503,63,5238,201,644
"And now, as promised, a knockout performance",295,24,0.036803874092009685,238,1.3796610169491526,64,2683,207,644
"Howard had gravely misunderstood what the club manager meant by ""dueling pianos.""",274,29,0.04047219145783478,239,1.3795620437956204,46,1203,199,644
I like to think that I legato like a butterfly and staccato like bee.,282,28,0.03930196395423813,240,1.3794326241134751,51,5410,203,644
"And now, the Gold’s Gym Variations",293,27,0.037908527994401336,241,1.378839590443686,57,2340,209,644
This song is dedicated to my mother-in-law....,272,17,0.036461606011748686,242,1.3786764705882353,69,4064,186,644
"And now, 'Requiem for a Heavyweight.'",283,31,0.04013362788551431,243,1.3780918727915197,45,361,207,644
"...and now Piano Concerto No. 2 in C Minor. And also in A Major, B Minor, D Minor, E Minor, F Major and G Major. Just because I can.",291,27,0.038087226894915616,244,1.3780068728522337,56,5397,208,644
Subtlety and nuance are so overrated.,254,19,0.03899481922726848,245,1.3779527559055118,58,673,177,644
"And now, an ode to my ex-wife.",278,24,0.03836477271542723,246,1.3776978417266188,57,1390,197,644
You should see the other piano,286,24,0.03759693368298395,247,1.3776223776223775,60,5052,202,644
"Why yes, it IS a player piano. Why do you ask?",302,25,0.036479303163232536,248,1.3774834437086092,64,5335,213,644
We're doing the 1812 .... couldn't afford the cannons,268,20,0.03792816334852929,249,1.3768656716417909,61,909,187,644
And now for the main event. Brahm's Requiem for a Heavyweight.,276,19,0.03680443531065534,250,1.3768115942028984,66,3344,191,644
The next piece is scheduled to go four rounds.,276,17,0.03608137381350763,251,1.3768115942028984,70,3937,189,644
My next piece will be “Fight of the Bumblebee”,276,23,0.038209531573528785,252,1.3768115942028984,58,3959,195,644
I call this one 'Crippling the Ivories'.,308,27,0.03654914518082535,253,1.3766233766233766,62,1710,219,644
"I will now play The Boxer by Simon & Garfunkel, as it's never been played before.",308,23,0.03537278707779355,254,1.3766233766233766,70,2007,215,644
I wish to prove wrong the critic who said I played as if I were wearing boxing gloves,308,20,0.0344641785743157,255,1.3766233766233766,76,2219,212,644
You wanna come up here and say that?,308,27,0.03654914518082535,256,1.3766233766233766,62,2780,219,644
"And now, 'Toddlers Pounding on Piano', an original score by my 3-year old twins.",287,20,0.0361655464300738,257,1.3763066202090593,68,2949,199,644
"I call this next piece ""Beethoven's Fist"".",311,29,0.03685937399351314,258,1.3762057877813505,59,2274,223,644
"For my next song I'll play something from the early Trump years, Covfefe, in g-minor.",274,27,0.03976499471463679,259,1.375912408759124,49,1237,198,644
"And now, Rossini's earlier and lesser-known work, The Boxer of Seville.",274,20,0.03733756866150654,260,1.375912408759124,63,1735,191,644
"I tell ya, I coulda been somebody...
I coulda been a conductor!",274,25,0.039086830245312065,261,1.375912408759124,53,3235,196,644
I love pounding the ivories.,290,23,0.03688617410234931,262,1.3758620689655172,63,5267,204,644
And now for another piece composed by Donald J Trump,298,31,0.038605215843311134,263,1.3758389261744963,50,3103,217,644
I will be performing the cannon solo from Tchaikovsky's 1812 Overture transcribed for piano.,269,23,0.03889781257252935,264,1.3754646840148703,55,3511,191,644
"If you’re looking for treble, you found it.",277,20,0.037051273931024434,265,1.3754512635379061,64,2727,193,644
