rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
33,31,69,116,216,1.6064814814814814,0.0494480573671867,523,Life was easier when you were a cat person.
34,40,54,127,221,1.6063348416289593,0.05225304913599816,523,I'm suddenly in the mood for rhesus pieces.
35,32,60,113,205,1.604878048780488,0.05198018649839501,523,Good thing it's not the year of the Ox.
36,23,62,94,179,1.6033519553072626,0.05280351609619868,523,I was hoping for the other kind of monkey business.
37,26,80,115,221,1.5972850678733033,0.04650658473494741,523,Just be glad it's not the Year of the Snake.
38,27,60,104,191,1.5968586387434556,0.05248262455276183,523,Let me know if they bother you.
39,30,55,108,193,1.5958549222797926,0.05360409765947814,523,Looks like I ordered from the wrong Amazon.
40,22,67,99,188,1.5904255319148937,0.05044538405076194,523,At least it's not the Year of the Snake.
40,29,53,106,188,1.5904255319148937,0.054249072121776376,523,Maybe AirBnB was a mistake.
42,24,57,97,178,1.5898876404494382,0.053761512152673635,523,I liked it better when you were the cat lady.
43,36,53,123,212,1.5896226415094339,0.05250097826388527,523,You'll always be my prime mate.
44,22,65,99,186,1.586021505376344,0.050892543944834785,523,No more Airbnb.
45,23,51,93,167,1.5808383233532934,0.05591054964754484,523,Turns out the box was from THE Amazon...
46,18,75,99,192,1.578125,0.04752494436653119,523,"Look on the bright side. No one will call you the Crazy Cat Lady."""
47,22,54,94,170,1.576470588235294,0.05455445021937207,523,I need to go out for b-a-n-a-n-a-s.
48,24,46,94,164,1.5731707317073171,0.05741512652328808,523,I had better see no evil on my new carpets.
49,24,48,96,168,1.5714285714285714,0.05636771089661445,523,I'm furious George.
50,24,46,95,165,1.5696969696969696,0.057171725877232404,523,I said money. I wish we had a barrel of money.
51,18,58,91,167,1.562874251497006,0.05273345630908379,523,Let's just agree that the situation is evolving.
52,23,51,99,173,1.560693641618497,0.054570854071517245,523,Jane regret move to big city?
53,15,54,81,150,1.56,0.05473548350350452,523,"The ""monkey see"" part is not what I'm worried about."
54,22,45,92,159,1.559748427672956,0.05754248211291745,523,Are you having fun yet or should I open another barrel?
55,31,38,110,179,1.558659217877095,0.05771529363467031,523,I ordered the home version of the Republican National Convention.
56,24,41,95,160,1.55625,0.058644861093742916,523,I'm their uncle.
57,22,46,94,162,1.5555555555555556,0.056750435383916574,523,Just while their barrel is being renovated.
58,18,46,84,148,1.554054054054054,0.057753958693635477,523,I'm glad you're not one of those crazy cat ladies.
59,20,53,95,168,1.5535714285714286,0.05390307003222108,523,At least we finally got the elephant out of the room.
60,16,32,68,116,1.5517241379310345,0.06744960647197595,523,I told you not to go on eBay when you're drunk.
61,16,43,77,136,1.5514705882352942,0.05979253614969951,523,When do you think we should tell them we aren't their biological parents.
62,22,43,93,158,1.5506329113924051,0.05787738637097183,523,They're not the swinging partners I had in mind.
63,30,28,102,160,1.55,0.06257071471241672,523,Surely you now regret saying Trump will be the nominee when monkeys fly out of my butt.
64,24,42,98,164,1.548780487804878,0.057573819823530124,523,How much fun did you expect?
65,22,36,88,146,1.547945205479452,0.06153614694858186,523,We'll see who's a moron once I get the typewriters.
66,22,59,107,188,1.547872340425532,0.05075635374012691,523,Crazy that I've managed to stay single all these years.
67,14,50,79,143,1.5454545454545454,0.05590094862392177,523,I thought the ad said prime mates.
68,25,29,91,145,1.5448275862068965,0.0641622332733465,523,Thirty years and not one sonnet.
69,21,32,83,136,1.5441176470588236,0.0642262876046848,523,Are you sure he told you to let the chimps fall where they may?
70,17,41,80,138,1.5434782608695652,0.060078200403250646,523,Your body language is telling me there won't be a third date.
71,19,44,88,151,1.5430463576158941,0.05772363122298513,523,"How come they're only ""my"" monkeys when they're bad?"
72,16,32,70,118,1.5423728813559323,0.06662761546018878,523,I'm done with airbnb.
73,22,33,87,142,1.5422535211267605,0.06291240081627673,523,Now I understand why they never said 'smell no evil'.
73,16,45,81,142,1.5422535211267605,0.057953683672960596,523,Let the chimps fall where they may.
75,24,36,95,155,1.5419354838709678,0.06019011193695166,523,I told you not to install Windows 10.
76,24,51,108,183,1.540983606557377,0.05296771907039869,523,I see that Ancestry.com delivers.
77,17,46,85,148,1.5405405405405406,0.05702882636062941,523,But I got them for peanuts.
78,23,41,97,161,1.5403726708074534,0.05777566167763458,523,"It's not the ""monkey see"" that bothers me!"
79,15,51,85,151,1.5364238410596027,0.05461067053798226,523,I like the way he does your hair.
80,22,38,93,153,1.5359477124183007,0.059398822717726917,523,The typewriters will be here tomorrow.
81,16,43,81,140,1.5357142857142858,0.058598494736440083,523,Enough small talk. Do you like monkeys?
82,17,42,83,142,1.5352112676056338,0.05884206450905114,523,That reminds me. We're out of bananas.
83,21,36,89,146,1.5342465753424657,0.06082753488086568,523,I want a paternity test.
84,24,31,93,148,1.5337837837837838,0.06244360613759023,523,Reese's? I thought you said Rhesus.
85,16,48,86,150,1.5333333333333334,0.055697060651795735,523,Do the other zookeepers bring their work home?
86,21,39,92,152,1.5328947368421053,0.05897769955483134,523,At least you won't be the crazy cat lady
87,18,39,84,141,1.5319148936170213,0.06001788950575988,523,Tell me you still have the barrel.
88,18,40,85,143,1.5314685314685315,0.05938404390873011,523,Is this about my monkeys?
89,13,42,73,128,1.53125,0.05966761196262873,523,"I fail to see how this constitutes an ""obsession""."
90,18,42,87,147,1.530612244897959,0.05816608539970603,523,Will there be a second date?
91,24,23,87,134,1.5298507462686568,0.06757440277990469,523,How long is your family staying this time?
92,14,44,78,136,1.5294117647058822,0.058055994748241704,523,I promised myself I would never become a cat lady.
92,20,41,92,153,1.5294117647058822,0.057957156169655195,523,Still want kids?
92,24,33,96,153,1.5294117647058822,0.0608525200735008,523,It’s only polite to groom him in return.
95,17,41,84,142,1.528169014084507,0.058868956910129146,523,Never Airbnb from a man in a yellow hat.
95,15,45,82,142,1.528169014084507,0.05714694957696823,523,You're the first date who's stayed more than five minutes.
95,18,39,85,142,1.528169014084507,0.05971134070303303,523,I thought the bank offered us the prime rate but I must have misheard.
98,21,25,81,127,1.5275590551181102,0.06784372565170729,523,Are you sure the mushrooms you bought were chanterelles?
99,18,34,81,133,1.5263157894736843,0.06276363614686863,523,honey i think you ordered from the wrong amazon
99,21,28,84,133,1.5263157894736843,0.06542963794821693,523,Can we talk about the elephant in the room?
101,18,46,92,156,1.5256410256410255,0.05565514604345326,523,"I said pick up some ""cappuccinos"" on the way home."
102,17,38,82,137,1.5255474452554745,0.0604834998478359,523,I thought the website said I would meet my prime mate
103,15,44,82,141,1.524822695035461,0.057454938321758166,523,Not a monkey person?
104,17,41,85,143,1.5244755244755244,0.058572405322290064,523,They call me the Chimp Whisperer.
104,14,47,82,143,1.5244755244755244,0.05599328081582671,523,These aren't the swingers I had in mind.
104,12,51,80,143,1.5244755244755244,0.05420573202200075,523,You said you wanted to meet some swingers.
107,13,32,66,111,1.5225225225225225,0.06631378371825443,523,At least it's not the year of the tiger.
108,15,40,79,134,1.5223880597014925,0.05965939487604109,523,Just be grateful it's not the year of the Rat.
109,19,34,85,138,1.5217391304347827,0.06189759196338015,523,I still miss the kids.
110,26,35,106,167,1.5209580838323353,0.058130410318537745,523,Costco.
111,14,51,87,152,1.519736842105263,0.05360024855257073,523,I didn't complain when you bought the ant farm.
112,20,27,82,129,1.5193798449612403,0.06612617797799542,523,"Check your battery. I said ""do you wanna monkey around"" not ""do you want a monkey around""."
113,17,35,81,133,1.518796992481203,0.06187020693514077,523,How come we never invite MY family'.
113,13,43,77,133,1.518796992481203,0.058070972438785264,523,You never like my friends.
113,15,39,79,133,1.518796992481203,0.060000668105377374,523,Maybe we should have gone with the half-barrel.
116,15,37,78,130,1.5153846153846153,0.061033257192745334,523,I miss the elephant.
117,10,55,81,146,1.5136986301369864,0.05164859038716272,523,Grooming is a sign of acceptance.
118,15,33,75,123,1.5121951219512195,0.0636173060035995,523,It's time we told the kids they're adopted.
119,16,33,78,127,1.5118110236220472,0.06310919006215851,523,At least there's no elephant in the room.
120,11,44,74,129,1.5116279069767442,0.05730997318845444,523,So you're sure nothing else is bothering you?
120,17,32,80,129,1.5116279069767442,0.06333385518747361,523,So can you believe it's been almost a year since I signed up for the Monkey-of-the-Month Club?
122,15,37,79,131,1.5114503816793894,0.060693208487579475,523,I bet my back doesn't seem that hairy now!
123,14,29,69,112,1.5089285714285714,0.06711025489313853,523,We never groom each other anymore.
124,15,30,73,118,1.5084745762711864,0.06564378552893928,523,Do you have the remote?
125,8,46,68,122,1.5081967213114753,0.05611973288751931,523,Let me guess...... you've been on Craigslist again!
126,15,33,76,124,1.5080645161290323,0.06323722580284832,523,I didn't know I was literally adopting them when I made my donation.
127,12,41,75,128,1.5078125,0.05868902195455538,523,Don't worry. They will evolve.
128,10,48,76,134,1.507462686567164,0.0547858468944625,523,I almost miss the cat.
129,20,34,92,146,1.5068493150684932,0.060110569936479584,523,At least we got rid of the Elephant in the room
130,15,28,72,115,1.5043478260869565,0.06694136355506573,523,Maybe what we need is another monkey.
131,18,25,78,121,1.5041322314049588,0.06754650162546298,523,Checking for lice shows you've been accepted into the troop.
132,14,39,80,133,1.5037593984962405,0.059065460777956144,523,Just be thankful it's not the Year of the Snake.
133,15,48,92,155,1.5032258064516129,0.053666719309925504,523,They're not evolving as quickly as I hoped.
134,10,41,71,122,1.5,0.05848885082918154,523,It's actually not as much fun as I thought.
134,12,28,64,104,1.5,0.0683202929930246,523,I could have sworn you told me to sign up for Amazon Primates.
134,17,27,78,122,1.5,0.06610088236555914,523,Did you find them on Ancestry.com?
134,14,29,71,114,1.5,0.06622661785325219,523,Open the barrel you said. It'll be fun you said...
138,14,40,83,137,1.4963503649635037,0.057800763416486524,523,I'm not sure the realtor did a full disclosure
139,13,36,76,125,1.496,0.06077350865993101,523,It's not you...it's the monkeys.
140,12,34,71,117,1.4957264957264957,0.06263674298253859,523,What sort of evening did you have in mind?
140,16,26,75,117,1.4957264957264957,0.06717745482504923,523,You're free to fling your feces back at them also.
140,15,28,74,117,1.4957264957264957,0.06607153865654862,523,I said we could use a barrel of MONEY.
143,13,29,69,111,1.4954954954954955,0.066347154742954,523,There's something that I've got to get off my back...
144,16,22,71,109,1.4954128440366972,0.07094317885747149,523,I thought the man was selling cappuccinos.
145,18,53,109,180,1.4944444444444445,0.050137750794809276,523,At least the elephant's out of the room?
146,15,32,79,126,1.492063492063492,0.062484061963800776,523,Did you save the receipt?
147,15,25,72,112,1.4910714285714286,0.06829832701243264,523,I thought the will said he left you all his monies.
147,11,33,68,112,1.4910714285714286,0.06341262357919393,523,You said you missed the patter of tiny feet.
149,13,35,77,125,1.488,0.06076501540174408,523,This is why we can't have nice things
150,16,27,78,121,1.487603305785124,0.06546685751138372,523,Have you seen the remote?
150,16,27,78,121,1.487603305785124,0.06546685751138372,523,They write one Shakespeare play and they think they own the place!
152,15,28,76,119,1.4873949579831933,0.06522074337617927,523,Is it the monkeys?
152,12,34,73,119,1.4873949579831933,0.061858352763791556,523,You seem a little distracted today.
154,15,26,74,115,1.4869565217391305,0.0669314543901006,523,Who buys a barrel without looking inside?
154,15,26,74,115,1.4869565217391305,0.0669314543901006,523,Are you sure those mushrooms you served were from the farmer's market?
156,11,33,69,113,1.4867256637168142,0.06299901200210026,523,Do you ever miss the elephant?
157,12,28,67,107,1.485981308411215,0.06687798956158184,523,I misunderstood what you meant about having your distant relatives over.
158,11,36,73,120,1.4833333333333334,0.060325138338779644,523,Did the instructions say how to get them back in the barrel?
159,14,29,75,118,1.4830508474576272,0.06451666860887437,523,You never let me touch you like that.
160,11,33,70,114,1.4824561403508771,0.06258973516515243,523,This IS the smallest pack Costco sells.
160,10,35,69,114,1.4824561403508771,0.06133693465538474,523,I thought it said 'free money'
162,13,28,71,112,1.4821428571428572,0.06588441828611247,523,Should we talk about the elephant in the room?
163,9,34,65,108,1.4814814814814814,0.06237688668047667,523,You can blame Congress for cutting my research funding.
164,10,29,63,102,1.4803921568627452,0.06642899610386169,523,What else did you agree to on ancestors.com?
165,12,36,77,125,1.48,0.05967654750888865,523,It's a jungle in here.
166,11,33,71,115,1.4782608695652173,0.062184766992507995,523,Well. at least you got them off your back.
166,14,27,74,115,1.4782608695652173,0.06576177575007135,523,The rainforests are disappearing faster than I thought.
168,10,33,68,111,1.4774774774774775,0.0624989393480476,523,I think it's time we put an end to this monkey business
169,12,28,69,109,1.4770642201834863,0.06594452187415238,523,This is not what I meant by a night of swinging.
170,13,25,69,107,1.4766355140186915,0.06815941047172559,523,Jane no like studio apartment?
171,10,30,65,105,1.4761904761904763,0.06503765899107951,523,I hope you kept the barrel.
172,7,35,61,103,1.4757281553398058,0.061463619691865375,523,It was definitely easier to ignore the 800 pound gorilla.
173,11,33,72,116,1.4741379310344827,0.061784078841426594,523,"It's the ""monkey do"" part I'm worried about."
174,13,28,73,114,1.4736842105263157,0.0649967769563736,523,And we just got rid of the elephant in the room
174,14,26,74,114,1.4736842105263157,0.06618033250023422,523,Would you rather i go back to bee keeping?
174,14,26,74,114,1.4736842105263157,0.06618033250023422,523,I am curious--George
177,7,39,66,112,1.4732142857142858,0.05806818960701352,523,You said you wanted to hear the pitter-patter of little feet.
178,13,26,71,110,1.4727272727272727,0.06674749314680642,523,I had a different kind of monkeying around in mind.
178,14,24,72,110,1.4727272727272727,0.06798553899746472,523,Remember when I said you were using the wrong Amazon website?
180,14,23,71,108,1.4722222222222223,0.06893635520115961,523,They've been released as Super Delegates.
181,10,28,64,102,1.4705882352941178,0.06639317180308237,523,I think it's time we addressed the elephant in the room.
182,13,24,70,107,1.4672897196261683,0.06812313295094134,523,So how long will your family be staying?
182,10,30,67,107,1.4672897196261683,0.0641229601101365,523,I can think of several things that would be more fun.
184,12,25,68,105,1.4666666666666666,0.0677566571708241,523,I knew we shouldn't have trusted the man in the yellow hat.
185,7,34,62,103,1.4660194174757282,0.061418497733238556,523,I missed the 'barrel sold separately.'
185,11,26,66,103,1.4660194174757282,0.0673327669133393,523,I thought you said your family was not coming till next week.
185,13,22,68,103,1.4660194174757282,0.07010304072153506,523,Now I understand why Publishers Clearinghouse only talks about their GRAND prize.
188,10,27,64,101,1.4653465346534653,0.06684451655294354,523,Do you really think I would have bought all these monkeys if I knew your mother was allergic?
189,12,29,73,114,1.4649122807017543,0.06375389405035094,523,Wait 'til the COWS come home.
190,11,24,64,99,1.4646464646464648,0.06932416825087626,523,"When does our ""Monkey of the Month"" subscription expire?"
191,15,22,75,112,1.4642857142857142,0.06821941499646572,523,They’ll be staying for three weeks - just like your mother.
192,13,19,65,97,1.4639175257731958,0.07336689280645385,523,Another adage busted.
193,8,35,67,110,1.4636363636363636,0.06013228775988946,523,I think you signed up for Amazon Primal.
194,7,36,65,108,1.462962962962963,0.059456878862630215,523,Yes but it's rent controlled.
194,8,34,66,108,1.462962962962963,0.060894915310013314,523,I thought you meant something a little more risqué when you suggested bringing home some swingers.
196,8,20,50,78,1.4615384615384615,0.07675639617050044,523,I really just wanted the barrel.
197,13,33,82,128,1.4609375,0.05963135577269202,523,I didn't complain when your cousins came to visit.
198,13,21,68,102,1.4607843137254901,0.07059605427046013,523,You knew when we married I was a monkey's uncle.
198,9,29,64,102,1.4607843137254901,0.06486335356345795,523,How would you feel about us getting a twelfth monkey?
200,11,30,72,113,1.4601769911504425,0.06289903995497848,523,You seem to be his favorite.
200,12,28,73,113,1.4601769911504425,0.06414294224739811,523,You asked what it'd be like to have kids.
200,11,30,72,113,1.4601769911504425,0.06289903995497848,523,I hear no evil and see no evil but if we don't get rid of these monkeys I am about to speak some serious evil.
200,11,30,72,113,1.4601769911504425,0.06289903995497848,523,"The Airbnb listing DID say ""grooming staff on premises""."
204,11,24,65,100,1.46,0.068784541368778,523,I agree: No more monkey business.
205,8,23,54,85,1.4588235294117646,0.07208954355749449,523,Once the typewriter arrives my novel will practically write itself.
206,13,23,71,107,1.4579439252336448,0.06807473285037238,523,This isn't what I had in mind when I asked if you wanted to monkey around.
207,9,25,60,94,1.4574468085106382,0.06875846673934934,523,They really were much funnier in the barrel.
208,10,28,67,105,1.457142857142857,0.06494372236659932,523,Tell me a little more about your family's background.
209,9,29,65,103,1.4563106796116505,0.06438613028374753,523,We need a second bathroom.
209,10,27,66,103,1.4563106796116505,0.06584786391383757,523,This isn't as much fun as I thought it would be.
211,12,28,74,114,1.456140350877193,0.06370581216925368,523,Your profile said you like Jane Goodall.
212,12,38,86,136,1.4558823529411764,0.056076945910212894,523,Have we still got the barrel?
213,11,29,72,112,1.4553571428571428,0.063276569161239,523,You're the one who wanted to join Swingers.com.
214,9,31,68,108,1.4537037037037037,0.06224186465745191,523,I said dating apps - not apes!
214,9,31,68,108,1.4537037037037037,0.06224186465745191,523,Survey Monkey has taken it up a notch.
216,14,20,72,106,1.4528301886792452,0.0698246751511507,523,A penny for your thoughts.
216,15,18,73,106,1.4528301886792452,0.07109978747704443,523,It was your idea to try and meet more Trump supporters.
218,9,34,72,115,1.4521739130434783,0.059547592976296866,523,I'm their favorite uncle.
219,10,27,67,104,1.4519230769230769,0.06535907553736148,523,It seemed simpler when they were on our backs.
219,8,31,65,104,1.4519230769230769,0.06243713446600753,523,That one is named George. He's just being curious.
221,8,26,59,93,1.4516129032258065,0.06754239406367493,523,Any word on how long the barrel will be in the shop?
222,10,31,72,113,1.4513274336283186,0.06157328181331054,523,I don't think I'm gonna to stay on my new medication.
222,13,25,75,113,1.4513274336283186,0.06530966599169351,523,We need one more for a jury of your peers.
224,12,26,73,111,1.4504504504504505,0.06493080641278857,523,They're Cage Free Monkeys!
225,9,27,64,100,1.45,0.06571287406727709,523,But they were cheaper by the barrel.
226,6,32,60,98,1.4489795918367347,0.061748233210058893,523,For pity’s sake just tell them where you hid the bananas.
227,11,26,70,107,1.4485981308411215,0.0653701596918401,523,You never thanked me for the banana perfume.
228,8,35,71,114,1.4473684210526316,0.058565506330725436,523,This happens every time you go to Costco.
229,8,26,60,94,1.446808510638298,0.06699249126733202,523,Would a couple of children have been so bad ?
230,8,30,65,103,1.4466019417475728,0.062816918321835,523,I preferred the empty nest.
231,11,28,73,112,1.4464285714285714,0.06321411302319917,523,Free shipping through Amazon Primate though
232,12,17,63,92,1.4456521739130435,0.07470939148467971,523,I thought they'd be more fun out of the barrel
233,11,27,72,110,1.4454545454545455,0.06404018186632385,523,This is my first meeting of organ grinders annonymous
233,10,29,71,110,1.4454545454545455,0.06272431125232868,523,I think the seller should have disclosed this.
235,10,33,76,119,1.4453781512605042,0.05930985002160308,523,It's always something with you isn't it?
236,13,22,73,108,1.4444444444444444,0.06750938467040125,523,I've been thinking about getting another Monkey.
236,8,20,53,81,1.4444444444444444,0.07453559924999299,523,Just wait until the typewriters get here!
236,6,36,66,108,1.4444444444444444,0.05784483687312753,523,I can tell you have reservations about a second date.
239,12,23,71,106,1.4433962264150944,0.06713249920195642,523,"No. I said we should start a foster home for ""junkies"" ."
240,9,25,63,97,1.443298969072165,0.06710936374377081,523,Have you seen my yellow hat?
240,8,27,62,97,1.443298969072165,0.06548961803058051,523,Well at least no one will be calling you that crazy cat lady.
240,11,21,65,97,1.443298969072165,0.07023688465968968,523,I don't complain about your relatives.
243,8,26,61,95,1.4421052631578948,0.06645020948989298,523,I can think of several things that are more fun.
243,7,28,60,95,1.4421052631578948,0.06474307820545128,523,So this is why you never mentioned your side of the family.
243,11,20,64,95,1.4421052631578948,0.07132687318571529,523,We bought it with a sub-primate mortgage.
246,10,18,58,86,1.441860465116279,0.07508253764384808,523,What time do you expect the rest of your family?
247,7,31,64,102,1.4411764705882353,0.06164371394388339,523,this isn't the monkey business I thought you had in mind
247,11,23,68,102,1.4411764705882353,0.06764980200898539,523,I feel like I'm in a New Yorker cartoon
249,11,18,62,91,1.4395604395604396,0.07364368429525407,523,All they want is a typewriter.
250,9,29,69,107,1.439252336448598,0.06253557632278818,523,Honestly -- Thry're not that much fun.
250,8,31,68,107,1.439252336448598,0.06110943104601865,523,You remind him of his mother.
252,10,23,65,98,1.4387755102040816,0.068136702683656,523,"I didn't say ""no monkey business""; I said that I ""own a monkey business."""
252,6,31,61,98,1.4387755102040816,0.061652546660310094,523,I liked it better when the Humane Society sent tote bags when we contributed.
252,9,25,64,98,1.4387755102040816,0.06657489629639786,523,Maybe the barrel is the fun part.
255,8,23,58,89,1.4382022471910112,0.06957307461865966,523,They had free two-day shipping.
255,8,23,58,89,1.4382022471910112,0.06957307461865966,523,It's time to spray for monkeys again
257,9,24,63,96,1.4375,0.06755845422182265,523,It's either this or watch another debate.
257,12,18,66,96,1.4375,0.07226368018364558,523,This is what happens when you take away their phones.
257,9,24,63,96,1.4375,0.06755845422182265,523,A few dozen typewriters and we'll be in business.
257,9,24,63,96,1.4375,0.06755845422182265,523,So...what's new?
261,11,23,69,103,1.4368932038834952,0.06712658259671728,523,Does this mean there's no second date ?
262,13,22,75,110,1.4363636363636363,0.0665199183515236,523,Fine. I'll say it. 'Hey hey we're the Monkees!'
263,9,23,62,94,1.4361702127659575,0.06858125390153902,523,The Super Delegates needed a place to stay.
263,9,23,62,94,1.4361702127659575,0.06858125390153902,523,We started with TWO little monkeys jumping on the bed ... I'm guessing those TWO little monkeys were doing more than just jumping on that bed.
263,9,23,62,94,1.4361702127659575,0.06858125390153902,523,Maybe kids wasn't a bad idea after all?
266,12,20,69,101,1.4356435643564356,0.06953287075675024,523,I'm afraid these are the best the GOP has to offer.
267,12,16,64,92,1.434782608695652,0.07461374951281402,523,I want our DNA checked.
268,11,21,67,99,1.4343434343434343,0.06909852752561546,523,Tell me you didn't recycle the barrel.
268,9,25,65,99,1.4343434343434343,0.06604786430791232,523,What time on Sunday did you say the Goodalls got back?
268,11,21,67,99,1.4343434343434343,0.06909852752561546,523,I never thought I would say this ....but I miss the cats!
268,8,27,64,99,1.4343434343434343,0.0644684210784666,523,We have to do something with all those organ grinders in the basement.
268,11,21,67,99,1.4343434343434343,0.06909852752561546,523,This is not the monkey business I had in mind...
273,9,28,69,106,1.4339622641509433,0.06290206584529769,523,I always suspected you married me for my monkeys.
274,9,31,73,113,1.4336283185840708,0.06012537758303273,523,You know they were much more fun in the barrel
275,9,21,60,90,1.4333333333333333,0.07075480335110425,523,I've had enough fun. Where's the barrel?
275,11,17,62,90,1.4333333333333333,0.07419985160044519,523,Now to just find an infinite number of typewriters.
277,13,16,68,97,1.4329896907216495,0.07314019468657305,523,They were more fun when they were in the barrel.
277,9,24,64,97,1.4329896907216495,0.06701030927835051,523,When are the typewriters being delivered?
279,9,27,68,104,1.4326923076923077,0.06374605242932076,523,Have you seen my keys?
279,8,29,67,104,1.4326923076923077,0.06226437747970826,523,When the primaries are over we'll only have to keep one.
281,7,27,61,95,1.431578947368421,0.06463374560021228,523,I always wanted to be an uncle.
281,8,25,62,95,1.431578947368421,0.06634369025044086,523,Please tell me you saved the barrel !
283,12,20,70,102,1.4313725490196079,0.06898015144414626,523,I don't care if you are their uncle
284,9,19,58,86,1.430232558139535,0.07311834320732401,523,What did you think I meant when I said I wanted to monkey around?
285,6,28,59,93,1.4301075268817205,0.06377161187512337,523,I'm kind of glad we didn't take the whole dozen.
286,8,30,69,107,1.4299065420560748,0.06101497012671972,523,Are the therapy monkeys helping?
287,7,22,55,84,1.4285714285714286,0.07041739806329186,523,You can put them back in the barrel. I've had enough fun for today.
287,5,26,53,84,1.4285714285714286,0.06621847540312574,523,Did you leave the lid off the barrel again?
287,11,17,63,91,1.4285714285714286,0.07353428534756311,523,This is the last time I'm using survey.monkey.
287,7,25,59,91,1.4285714285714286,0.06656192714139111,523,"My profile did say ""monkeys around."""
287,10,22,66,98,1.4285714285714286,0.06803422363741442,523,I know... But according to ancestry.com they're our relatives.
287,11,23,71,105,1.4285714285714286,0.0661017403986143,523,Locating relatives through DNA testing has some drawbacks we didn't count on.
287,8,26,64,98,1.4285714285714286,0.06486808702664283,523,Tell your friend I don't swing.
294,9,23,64,96,1.4270833333333333,0.06744847231871642,523,No wonder we have no bananas today!
295,8,22,59,89,1.4269662921348314,0.06944924229038377,523,Being more fun than this doesn't seem that hard.
295,5,28,56,89,1.4269662921348314,0.06369544261537789,523,Who's more fun now?
295,6,26,57,89,1.4269662921348314,0.06566941468356541,523,Next time we go to my place.
298,6,23,53,82,1.4268292682926829,0.06947665985525349,523,I guess they're more fun in a barrel.
298,7,21,54,82,1.4268292682926829,0.07161089572750033,523,At least you've gotten them off your back.
300,7,29,65,101,1.4257425742574257,0.06189504795282289,523,They say they mean business.
301,8,24,62,94,1.425531914893617,0.066774155571126,523,I'm so glad you're not a crazy cat lady.
301,9,22,63,94,1.425531914893617,0.06846581958643384,523,I can't find the barrel.
303,10,22,67,99,1.4242424242424243,0.06748249899619004,523,Maybe it's just a metaphor.
303,7,28,64,99,1.4242424242424243,0.06273323266748675,523,It's called the Jane Goodall Experience. I found it on Craigslist.
