Unfunny,Somewhat funny,Funny,Caption
40,4,1,I was a very rare perfect human being. This is my reward.
39,2,1,It was widely believed that I tried it in college but I didn't.
56,32,14,It seems to happen when I'm spiritually aroused.
36,0,0,Just keep it low profile. It is difficult at first, but you'll get used to it.
39,1,2,Yeah, it's true-- and I also have really big feet.
39,2,2,Yes, it's true what they say about the size of an angel's halo.
41,4,3,After the date we can hula-hoop.
40,5,1,I had a wider circle of friends. I suppose.
45,7,4,I thought Envy was a sin
37,3,0,Finally, being a straight, white male has its advantages!
44,4,4,Maybe it's only the halo effect, but what's your stand on sex in heaven?
38,2,1,I spent a lifetime to meet you.
38,5,0,Yes ma'am, here size matters.
59,28,20,I taught my mother how to use a computer.
38,5,0,They admitted me to heaven, in spite of my slight inferiority complex.
41,7,3,I don’t mean to brag, but it’s true that my large halo is indicative of…. And, if your small halo means what I believe it does, this could be a match made in heaven.
48,6,7,I can't believe we got away with it.
44,10,3,Why in Heaven's name would you ask about equal pay now?
36,2,0,Because I almost choked on my last one.
37,5,0,I guess you could say 'I'm gifted' in the halo department.
47,13,5,The 79% gender gap is pretty much the norm here, too.
38,5,2,Truth be told, it's a hula hoop.
39,0,1,Taking you under my wing is really an honor for you.
39,6,0,Now this is how we make pizza in heaven
38,7,0,Wham-O dot com
46,11,7,Yes, it's true what they say about guys with big halos.
43,4,2,I lost 130 lbs on the Paleo diet
37,2,0,What happened to the glass ozone?
45,9,5,It's a continuation of the gender pay gap.
45,9,5,I'm applying for patron saint of the arrogant and smug.
44,9,3,What is this 'manspreading' thou speakest of?
36,4,1,You know what we say; Big Hands...Big Halo
37,3,0,down there i accepted the pay gap but i didnt think there be would be a halo gap up here
42,5,3,Do you think it steals His thunder?
37,2,0,Wait until you see my beautiful hands.
37,4,1,I think we can forget about my chastity now -- for good!
37,7,0,I was a professional Hula Hooper.
40,3,3,I must have died and gone to heaven!
42,5,3,Yes, size matters.
40,2,2,Do you ever wonder what we missed?
50,35,7,Do you think it makes me look slimmer?
39,2,2,No surprise! Even here you have a bigger halo.
44,10,4,What's an angel have to do to impress you?
41,6,2,Far be it from me to say that I'm more blessed than anyone else, but someone around here certainly thinks so!
43,7,2,Welcome to Cloud 9 and yes I have big feet too.
41,5,1,Actually, I played the harp in the New York Philharmonic
38,5,0,....and I wear size 16 sandals
47,11,7,It came with the 'holier than thou'package!
36,2,0,Even God thinks he has a big head!
38,2,0,Maybe up here they’ll think that YOU married up.
36,1,0,I'm sorry - but your halo is so obvious.
36,1,0,My God, it 's your vaginal ring personified.
38,10,1,Yes, that's what it means, except here we can't use it.
44,4,4,Mine vibrates.
41,3,2,You'll never believe how very hard I had to work to earn it!
42,3,3,Sir, I think you're exaggerating.
42,4,2,You know the saying; big halo, big....
44,10,3,It's called an iHalo 6 plus - some guy called Steve sold it to me
47,11,6,What 'holier than thou' attitude?
39,4,1,It was always hands down there, but up here it's halos.
42,11,3,Guess this settles it. God is a man.
38,2,1,More than about being really good it's about being casual.
38,0,1,The "Halo Supersizer" app unlocked my "beam me up to headquarters" function.
51,11,8,After all, you were just a rib.
54,27,11,I was a public school teacher for 30 years.
43,7,3,A mid-life crises? You realize we are in this for eternity, right?
37,2,1,Are you the temptation, or the the heaven?
38,0,1,It's an 'O.' I'm from Orlando.
36,0,0,"eve
41,6,3,That's right, I invented the Hula Hoop.
39,5,1,I found my halo on Amazon. They deliver if you specify the cloud number.
35,1,0,Impressive isn't it?
41,6,2,You'll like it here. Think of it as several steps above assisted living.
43,12,3,It was first prize in the Holier Than Thou contest.
36,0,0,Bae, you should have had the angel food cake.
44,4,5,You know, it's true what they say about men with big halos.
38,1,1,I know. They say it's usually the size of your hand, but not in heaven!
52,11,9,Thanks, but God only knows why.
40,11,1,My halo is happy to see you!
39,1,2,I can guarantee you I have big hands too.
36,1,0,It's a risk.
39,8,0,Why do say I think I'm too good for you?
44,8,3,...I had tickets to Hamilton
37,6,0,Mine is the largest one around!
37,1,0,Ah, but the rest of us drinkers didn't rape her.
40,2,2,i think we are a match made in heaven
45,14,3,... so I said everything is negotiable.
36,2,0,I was a fisherman.
44,8,3,Can I help it if I invested wisely in my Afterlife portfolio?
39,7,1,Wow! I'd love your help downsizing.
39,1,2,"As tight as Dick's hatband" didn't have the same ring after Dick died.
41,1,3,My halo is huge. So huge, you won't believe how huge it is.
38,2,1,I'm too late?
35,0,0,Stick with me, I'm in my 49th shade.
40,4,1,Really, nimbus size means nothing.
42,13,2,I didn't realize they were asking for my size in cubits.
38,4,0,So you see, dear, all sin IS forgiven, but adultery is still worse for women.
43,9,3,Actually, it's a myth.
38,3,1,Wanna guess why it looks like a big 'O'?
43,10,2,It's not easy being holier-than-thou.
37,3,0,Pinocchio? No?,,,,,
38,5,0,'Unfortunately, the size of something else had to be compensated.'
37,8,0,Why yes, I did invent the Hula Hoop.
36,0,1,I used to drive a heavy-duty F-150.
42,10,3,Nice try but I still don't think you're getting in.
36,2,0,my ego is too big for heaven
42,7,2,Bigger is better here too.
47,15,6,My mother picked it out for me.
40,8,1,Extra credit for rejecting campaign contributions from the gun lobby.
38,7,1,You might say I was really meek.
45,5,5,I was the one who removed Mr. Trump's hairpiece at the convention!
37,5,1,Actually, this is Hell. Wait 'til you see the wage gap.
36,4,0,Honey, you can't say I did not earn it.
36,4,0,Clearly he is compensating for something.
41,2,3,I didn't realize there was such a big difference between large and extra large.
36,0,0,I know he was your best friend, but what was I supposed to do when you were off saving the world?
32,2,0,I understand what She said but I would still like to make a case for bigger is better.
38,4,1,I usually spend my time on Saturn
38,1,2,It actually reflects genital size.
38,4,0,It comes in handy as a hula hoop.
39,6,1,I hate to brag but I come from a long time of big halos.
36,2,0,I was yhhhuge down there too.
41,8,2,So, uh, do you come to this cloud often?
35,1,0,Why is your Aura so much smaller than mine?
41,10,2,I'm fine as long as it lasts for less than four hours.
38,5,1,My high school taught abstinence-only.
38,5,0,Don't hate me because I am different.
38,4,1,Holier than thou?
42,13,2,Yah, I just saved a busload of orphans. How'd you get yours?
36,9,0,Yes Gloria, as you probably surmised, I do need this very loose robe."
34,1,0,They convinced me it was more in keeping with the spirit than socks.
44,5,3,God knows there are virgins and there are virgins.
41,2,3,Well, you know what they say about large haloes...
36,1,1,To be honest,I once guarded Sinatra,then it was on to one of the Beatles,now I'm on leave from a guy named Trump.
40,3,2,Why, yes. Yes I am.
41,3,2,What glass ceiling?
36,7,0,I don't like to brag, but since you asked: I was an ace hula-hooper back on Earth.
37,5,0,It's an aggressive form of "halo effect".
40,8,4,Well, actually I died falling through an open manhole...
38,2,1,I'm really not trying to be holier-than-thou.
35,3,0,Your ego is showing.
41,8,2,Come over to my cloud and bask in the halo effect.
43,5,3,Actually, I find the halo hoop is a great way to stay fit.
41,3,2,Don't get too hopeful, it's really a hula hoop!
38,4,0,Yeah, I ordered the Texas halo.
43,9,4,It's a halo affect.
47,16,4,If it lasts more than four hours I have to go to the emergency cloud
40,1,2,I was indeed the Lord's vessel many times.
39,4,1,Yup! You can get yours supersized after an year!
38,6,0,Up here, your halo's only as big as your ego.
40,1,2,I died at a Trump resort.
36,1,0,I don't know anything about raising squid. If that's where this is going.
38,2,1,Twenty years with you I have to thank for this.
37,2,0,Do you come here often?
36,3,0,It came with the super-ego collection.
40,3,2,And I have small hands!
40,10,1,I am NOT overcompensating!
42,9,2,At parties it comes in handy as a hula hoop.
42,5,3,As it turns out, size does matter....
38,5,0,Around here, size doesn't matter.
36,4,0,Everything matches, believe me!
50,12,9,I lost mine so God loaned me His.
34,5,0,There was a shortage on halos...the hula hoop is temporary
39,2,1,It's like viagra for heaven.
38,4,1,I'm new here.
40,5,1,Well, yes. It's really just a hula hoop.
37,5,0,This is 6s but I hear, next one's gonna be smaller again.
38,6,0,Yes... the myth is true, though I've kept it a secret until now.
39,5,1,You know what they say, everything's bigger in Texas...
39,6,1,Serving Vatican City helps.
53,14,6,I invented gelato.
41,9,1,Sorry dear, it's just that we don't travel in the same circles.
37,2,0,Well, if you're going to quote statistics, let's be honest - that halo is a lot less than 78% of mine.
38,4,1,You're new here.
38,6,0,Honey, you always claimed to be holier than thou. So, I thought I would settle the score.
40,8,1,In my previous life I had very large hands.
37,3,0,I never skip Halo Day.
47,9,5,Good luck with getting through the pearly gates.
37,1,1,how honey im never a question of size
38,4,1,Heaven's really more of a European city.
36,2,0,I knew it! So it WAS more than once.
36,3,0,Why do you guys always think a girl likes it big around?
39,7,1,My parents kept me on a curfew until I was 30.
37,4,0,It must have something to do with what we were doing when we did it.
42,6,3,They were out of seven and a quarter.
47,11,7,I got this for being an honest politician. Of course I never won an election.
39,6,1,Pretty as you are, you're going to get 76% of what male angels earn.
39,9,0,If there's no Starbucks, I'm not staying!
37,2,0,D = 1 / F, where D is the diameter of a spirit's halo, and F the level of romantic stimulation of the past sentient being
68,28,27,You didn't see the bonus questions at the end?
35,6,0,and you'll be happy to know that, up here, there's no problem with it lasting more than four hours. . . .
44,10,3,I was just too good to be true!
45,15,5,Back on Earth, I invented the Hula Hoop.
40,4,1,It is how we tell who has been naught and who has been nice.
39,4,0,I gave Hula Hoops to orphans.
36,4,0,Both my hands and my halo are anatomically correct.
37,5,0,I always thought that Heaven was the absence of clothing.
42,8,2,My personal trainer is a miracle worker.
40,5,1,I still remain holier than thou
39,3,1,I learned to hand-toss dough working at my Uncle Luigi's pizzeria.
36,2,0,A date?! Well...I would, but your halo is a little too hole-y.
35,4,0,Given to those who still have a huge ego, I'm proud to say.
38,3,1,Welcome to heaven
36,5,0,It was a steady diet of cheerios, donuts and bagels that did it. I got more holy by eating more holes.
36,4,1,If this doesn't prove to you that size really matters, nothing will!
35,4,0,Trust me - size matters....
42,7,2,I made pizza. You??
43,12,2,I've never heard of halo envy.
42,6,3,Well, it would hardly be heavenly if I couldn't feel superior.
41,7,2,Why? Because chastity is harder for a man.
42,6,3,I was told there would be 70 of you
38,2,1,Before I died, "Size matters" sure meant nothing good for me.
35,2,0,I borrowed this from the BFG
39,7,0,The forecast's calling for rain.
45,7,5,Midlife crisis? That's impossible.
40,4,2,Why yes, I do have large hands.
37,6,0,I know what you're thinking: It's huge -- really HUGE!
60,28,18,It's God's little joke with us atheists.
43,8,3,Interested in halo enlargement?
42,4,2,It was the Lamborghini that got us here in the first place and you're STILL overcompensating?
38,5,0,Heavenly Cubans...make perfect smoke rings.
36,10,1,You say Hoover DAM, I say Hoover DARN.
42,7,3,I was always overcompensating.
50,15,8,Let me just say I am very blessed.
43,7,3,I behaved badly, but I made up for it with a lot of guilt.
38,4,1,Yeah sister, disparity even here!
36,5,0,You know the old saying..."The bigger a guy's halo, the bigger his you-know-what!"
37,3,0,...And you should have seen the size of my feet when I was mortal.
43,16,3,You'll find size matters up here, too.
40,1,3,My! Your's is really big, isn't it?
48,22,5,Viagra seems to work differently here
49,9,5,You'd think up here it wouldn't matter but..
43,11,3,I may have stretched things a little with St. Peter.
40,5,1,You can't fly through yours, can you?"
36,0,0,Your halo or mine.
41,7,3,Yes, I died a virgin
43,8,4,In my previous life, I was president of Wham-O
36,5,0,Having worked in sewer maintenance for 40 years it's actually quite comforting.
35,3,0,I'm surprised your big truck didn't have better safety features.
35,3,0,Only the willfully ignorant would fail to understand that technically it's not an "assault halo, high powered halo, or military halo."
39,5,1,I don't mean to brag, but you know what they say about angels with large halos.
38,1,0,Too bad Date Night is many moons away
43,12,3,Not that size matters...
41,3,2,Well, it's the girth, not the length, that really counts.
35,2,0,It's just us on angeldate...everyone else cheated.
81,47,45,Hey! My eyes are down here.
44,13,2,Saint Viagra.
41,9,1,Yes Tina, In Heaven size does matter.
42,8,3,Yeah, it means exactly what you think it does.
42,12,2,He liked it so he put a ring on it.
42,15,4,I rescued puppies.
41,5,4,I drove a taxi and everyone prayed for me.
41,7,2,...so Peter said 'would you like to be holy or super-holy?' so I sa...
35,0,1,See? I KNEW you were dishonest about having an affair during our final years of marriage. Your halo grows when you tell lies...
39,5,1,All they left was the extra-extra large.
38,6,0,Let me tell you something - there is no problem with the size of my hands.
43,9,3,I think it was my insistence on eating only sustainable arugula.
41,8,2,Some stretching is normal during rebirth.
44,3,5,It's been over five hours, I'm calling God.
42,6,3,No Internet.
43,12,3,It's the Trump model.
36,2,0,"See, I told you our behavior was blessed".
38,4,1,Apparently I have a really big ego
45,17,6,It was this or my own Cherub.
39,3,1,Little wings don't mean anything.
41,10,2,No, really. I LIKE small halos.
36,3,0,Mansplaining? No way. I was born with that, ma'am.
40,4,2,You can't argue with God.
43,6,3,I can see it in your eyes...halo envy.
47,11,7,Come here ad infinitum?
43,14,2,Don't be impressed. It's a hula hoop.
42,4,3,Why yes it is true what they say about men with big halos.
39,6,1,It humors the boss too.
36,0,0,You're a jet, but I'm still piston.
47,13,6,The funny thing is, I was a Buddhist!
44,17,4,I'm not taking it in until I'm sure I'll keep the weight off.
41,3,3,Since we can't see our feet up here, it's the size of a man's halo that's indicative of ... you know.
43,8,3,If you really must know, the Father is my uncle and the Son is my cousin.
39,7,0,Seriously, it's not because I'm a man. In life, I was a hula hoop champ.
45,16,4,So.....just how naughty were you?
41,14,0,My friends called me goody two shoes
42,5,3,I had to exploit some big loopholes to get here.
40,6,1,Can we hook up now?
39,6,2,Wow, I didn't know that size would matter up here.
56,21,13,It's been like this for four hours. I should find a doctor.
43,4,2,I've been touched by an allergy.
38,2,3,I never buy anything "off the rack."
39,3,2,Cloud computing copy error.
40,4,1,I got promoted
39,7,1,Sometimes parking is a little tight, but I like it.
41,11,1,I'm not looking for a perfect angel. My halo is big enough for two.
39,4,1,Like our god-given salaries.
51,14,8,I was endowed in Heaven as on Earth.
41,11,1,If I said how I got this, I would be sent waaaaay South in a flash.
49,11,8,I am backed by a particularly large angel investor.
35,2,0,Big head, big halo
36,2,1,Curiously, size matters, even here.
37,2,0,The size of my halo is based on the amount of money I paid to my wife's ring.
42,6,3,Want to see my hands?
42,11,2,and I don’t like to brag, but all this you see is God given
43,15,4,It's my way of making Heaven great again.
36,2,0,Naw. I really wasn't very good at hula hoops.
40,8,2,I was flattened by a steamroller.
37,4,0,I was a hoola hoop God in my day.
38,3,1,I fought for a lot of causes on Facebook.
40,11,1,Actually I'm no saint. That's a manhole.
40,9,2,I got in late and all they had left on the shelf were hula hoops.
45,15,4,I really am holier than thou.
37,2,0,It's hard to find magnum hats.
41,4,2,The large halo? Well, I've always been very competitive.
42,11,3,It's not the size of your halo, it's how you use it.
39,5,1,I got fifty of them from Costco.
36,0,0,I always knew we were meant for each other.
39,7,1,It sets off metal detectors at the airport, and don't get me started on narrow doorways!
42,19,4,I know it looks silly, but I get great cell phone reception.
37,2,0,...yeah, you always hear that. But, looks like up here size REALLY doesn't matter...
44,9,3,I also have big feet.
41,1,3,I thought I'd dress up!
39,13,0,It's hell fitting through doorways.
39,5,1,I hula on weekends.
42,5,3,It turns out that size DOES matter.
38,8,0,That's my new halo hoop.
39,7,1,The 6S Plus. Yours?
43,5,3,Wait a minute here. I was told it was until death do us part
39,6,1,Come back and interview again when your halo is more fully developed.
39,9,1,I lived to a ripe old age, but it felt even longer.
39,9,0,I would be pleased to take you under my wing.
43,11,2,It's made by Wham-O.
35,1,0,Nope. . . I'll check the fladravian.
43,9,3,And, a big Halo to you, sweetie!
49,14,7,Big halos are so New Testament.
41,3,3,A little red guy with a long tail said that I would have more fun if I wore it up here.
38,5,0,We are paid the same, this is my own hula hoop.
41,4,2,I was a philanthropist.
43,8,5,Yes yes, I invented the hula hoop.
39,7,0,You see, I was the priest who banned hula hoops.
40,8,2,I had a coupon to supersize my halo.
42,10,2,You always said I was holier-than-thou.
45,2,2,You know what they say: big halo big.....
35,3,0,Yeah, I'm big on big.
39,5,1,I know people in high places plus I was an Eagle Scout.
39,1,1,Johnny. I' m sorry but size doesnt matter up here.
40,6,1,It's not hegemonic masculinity, it's just that God has favorites
38,5,1,Ohhh . . . my . . . God!
38,8,0,I know it looks big, but it's comfortable.
40,4,2,Yes, size matters in heaven.
37,4,1,No, not male chauvinism. It's commensurate with your volunteer services.
37,5,1,Looks like you'r headed for sainthood.
44,8,4,Hi sweet wings. I like girls who aren't complete angels.
39,5,1,Ha-lo, beautiful!
42,14,1,I had a Groupon for it.
36,0,0,Before your wingspan, the frontal assault on you. Badda-Bing!
38,3,1,I have a big halo. Women love me.
36,1,0,I used to wear my hair like Trump.
41,9,1,I havn't done a lot since you dumped me in high school
36,1,0,You never know who to trust in the world today.
35,3,0,Well, actually, my halo is proportional to my head size.
36,6,0,I picked this up at Trump's House of Huge Halos on my way up.
41,10,1,Never mind what He says. Size DOES matter!
38,5,1,Maybe couples skydiving wasn't such a good idea.
41,10,1,Well now we know. Size does matter.
41,10,2,What can I say? The donuts up here are heavenly.
40,4,2,I was a halo of a man when I was on earth
37,1,0,Yeah you know the bell-wings connection? This weirdly gets bigger whenever somebody falls into an open manhole. You'll get used to it.
41,3,2,I got extra credit for trying to ban assault weapons and high-volume bullet magazines.
38,5,1,OMG! Is that a huge Halo, or are you just happy to see me?
40,7,1,Yeah, well my ex-wife said I was always Holier than Thou.
41,3,2,I guess that Woman Card doesn't get you everything.
39,3,1,They call me mellow halo -- quite rightly
44,10,8,So embarrassed - but it's not you - I woke up with this...
49,8,8,Believe me, if I had met you, this would be a much smaller halo.
38,5,0,This proves that Mars is bigger than Venus.
40,13,0,I'm more than just the size of my halo, you know?
37,2,1,I shouldn't have used my hula hoop in the middle of a busy highway. But it's cool. huh?
38,6,0,God gave it to me for my holier than thou attitude.
38,2,1,He said Broadway wouldn't even exist without me.
38,2,2,You know what they say...
36,3,0,Jezebel, how did you get here?
41,8,1,This is what I wanted on the golf course, not up here!
41,5,2,Well you were the one who said I was hole-ier than thou...
34,2,0,Sorry about those herpes.
45,6,4,I'm celibate, damn it, and you?
40,5,2,In eternity, size matters more.
39,7,1,Closing the gender pay gap is taking a little longer than we expected
41,7,2,Let's just say the really exceptional thing about me isn't my personality.
38,7,1,I used to have an Afro.
43,7,2,Its herniated; and my personal care doctor has been cast out of network.
41,8,2,It's true; size really does matter, even here in Heaven.
36,1,0,Even up here the male is exalted but not prettier.
39,2,1,Halo angel face, haven't seen you flying around here before.
47,8,6,Yep, I did get it at Costco.
42,5,1,Yeah, it's hard being the new guy in heaven.
43,5,5,... and that's the story of me sleeping with three other guys in Bali that summer.
36,7,0,He likes me.....
37,3,1,But I thought size matters.
40,5,1,Perhaps I should've used another pet name for you besides "Angel".
38,2,1,Size matters - even in the ethereal world.
44,8,4,I'm kind of a big wheel around here.
37,2,0,My skills as a lobbyist with the leaders down there helped me with the powers that be up here.
41,5,2,No. My feet are not that large. Why?
44,5,4,My name's Earl, but my friends call me Goody Goody Two-Shoes.
38,6,0,What can I say, it's true about sucking up to the boss!
39,3,2,Hey, foreplay on the freeway was your idea.
37,0,0,*girl angel* That halo so doesn't look good on you.
37,5,0,A large halo is actually a more reliable indicator than large hands. Trust me.
41,0,4,If only feeling holier-than-thou were a virtue!
36,6,0,Hey, I never said I was holier than thou.
46,15,4,Yeah, I'm from Texas. How'd you know?
39,5,1,I don't know… I was playing with a Hula-Hoop and it just sorta stayed up there. So here I am.
38,4,1,My hands are bigger too.
37,1,1,I swear to God I did not do it! It does not appear that way to me Pinocchio...
40,2,3,I used to say Heaven can Wait but now I'm sorry I did.
39,6,0,It keeps off the rain.
42,7,3,It's been four hours or more
50,9,9,I'd like you to come and join my inner circle.
38,4,1,Wow! So this is what happens when you swipe up instead of right on that dating app.
43,11,3,Please, let me explain the meaning of sanctimonious.
46,15,4,It's been more than four hours. Should I call a doctor?
49,23,6,I had enough points for an upgrade.
39,3,1,I thought it was till death do us part...?
36,3,0,I'll be straight with you. I'm a member of the PHP, the Pinocchio Halo Program.
53,9,7,It's over my head.
46,10,5,I know halos. I have the best halos. The halos love me.
35,0,0,It's the dollar halo to your 79 cents one
40,4,1,Happy to see you? How can you tell with this billowy robe?
40,7,1,"I bought it on Ebay".
41,3,2,I know it's smaller, but I had a better time down there.
35,4,0,When it's all said and done, size is ALL that matters!
45,17,5,Sure, you had more fun, but I get to be sanctimonious for eternity.
42,11,2,Yeah, I'm REALLY good.
39,1,2,Believe it or not, it's a hula hoop.
44,6,5,I'm not really that holy. I'm just good at levitating hula hoops.
46,16,3,Admit it; I had you at halo.
41,8,2,Does halo size even matter here in Heaven? Only one way to find out...
44,8,4,So now I know what happens when an erection lasts longer than four hours.
46,18,3,Yes, it's natural.
42,7,2,Yes, its big. No, I am not overcompensating
37,3,1,Hashtag halo-spreading.
45,12,4,I had a ton of points left on my card.
