Unfunny,Somewhat funny,Funny,Caption
53,13,3,The textile workers' strike is expected to end any moment now.
46,5,3,It seems that moving is the only way to avoid imminent death My Liege.
50,6,3,"And in closing your Majesty, may the farce be with you."
53,8,4,And the mighty wizard foretells a bright white light appearing soon...
57,18,5,"The Queen liked the Calder mobile, but I think this is more 'me.'"
45,7,0,Cut to the chase.
44,4,0,"There was some minor grumbling, but the merchants will accept the new tributes."
43,4,0,You are hereby sentenced.
53,24,3,"Your days, my Lord, are hanging by a thread."
49,5,3,"Damocles, stop! You're ignoring the elephant in the room."
42,3,0,"It is henceforth decreed: on the eighth day, not on the eightieth year..."
47,6,1,Am I going too fast for you?
55,13,4,It was and remains my humble opinion that open carry constitutes a threat.
83,35,27,It's a notice from your insurance company. They're raising your premiums.
46,9,2,Your eldest son sends his condolences.
46,6,0,The Queen reports that her time in the country has served her well.
50,8,2,It's from a guy named Damocles
52,9,4,"Sir, I fear your over-compensation could prove fatal."
46,5,1,"Your Highness, it's another notice from OSHA about the working conditions around here. Some guy named Damocles keeps complaining."
49,7,3,"Sire, I have been assured that the first cut is the deepest."
61,14,7,"This time, I think the peasants are really serious, your majesty."
46,4,2,"Having drawn the short straw, I'm here to replace Damocles."
51,8,4,It's from Mac.
41,2,0,The Metameta Theatrical Company presents 'Your Impending Surgery'.
47,4,1,According to the tarot you're an air sign
59,10,7,And the blacksmith's bill is still outstanding...
51,11,2,"I hate to have to cut and run, but it seems something has suddenly come up."
47,5,1,"Our wizards call it ""shaving"", Sire."
55,14,5,"Your Highness, do prepare for a clean, close shave."
49,14,0,"Nerves are not the only things that are fraying in the kingdom, sire."
49,13,1,"Your Highness, the people fear you're compensating for something..."
57,10,7,"Your Highness, I present to you a gift from your adoring public, in honour of your ...and I quote ...""20 long years living by the sword"""
45,8,1,Got a message from Damocles.
47,12,0,"Greetings, from the National Sword Association."
62,27,9,Herewith a third and final notice from the cable company.
47,3,2,They want to know if you endorse Trump or simply support him.
53,16,4,Occupational health recommended we hang the interior designer.
50,8,2,"""....I'm afraid, sir, the time has come to choose a successor...."
55,16,4,It's an invoice for a Royal Letter Opener.
47,8,0,All windows must be closed until further notice.
44,5,0,"Uh, no, your sire, I don't know how they balanced it?"
52,13,4,I have here your request for a change of venue regarding the throne.
50,7,2,The Royal Messenger's Union is currently on strike for a raise in life expectancy.
55,11,6,"Our report suggests the possibility of a pending attack, sir."
60,8,9,The orange-headed clown prince says his is bigger.
60,16,8,"Sire, your subjects humbly request that your throne be moved about six inches forward."
50,10,3,It says here that the warranty for your rope runs out today.
45,2,2,"The origins of the phrase, ""I've got your back."""
44,6,1,"As soon as the new king arrives, you will know him."
48,10,1,"""Sire, they weren't crazy about a flat tax, either."
62,18,8,There is grave concern about Your Majesty's new weathervane.
45,1,1,"Just to confirm, you want them to pay for the wall AND the moat?"
52,15,4,"Sire, it appears you are not getting the point."
53,14,2,They are peasant complaints regarding a lack of metal for their plows.
56,15,6,"Sire, It appears ye olde warranty on the rope has expired."
50,9,2,"By Decree, pen, less mighty than sword!"
48,6,3,The position of royal sword sharpener is only to be filled after the demise of the current occupant of the throne.
54,28,8,I'll make this short. . .
49,7,2,Your royal highness the user agreement says 'seller assumes no responsibility for severe cuts if decoration is hung by a horse tail hair over obsequious pandas'.
43,4,0,"I've checked the figures....there's only one missing, sire."
57,5,8,"Milord, it is a gift from the people. Apparently, they were quite convinced by his Majesty's campaign speech."
52,9,2,Your loyal subjects are all demanding a big cut in your personal spending.
53,9,6,King Rothgar says his is bigger.
56,19,5,The contract is a little vague about how the sword was to be hung.
57,12,6,The good news is the peasants love your tweets.
59,13,7,The only person left on the list is Damocles.
48,6,1,We retained the drama. The tungsten still looks like a hair.
45,3,1,Still no cake large enough to cut your Highness...
48,11,2,Shrek demands his sword's return or the plague of sequels shall continue.
47,9,1,"It's from King Solomon, sire. He wants to borrow your sword for a case about a baby."
44,2,0,Tonight's specials include chocolate and vanilla. Which do you prefer?
52,22,2,"Good news, Sire! The earthquake watch has been lifted."
40,7,0,"A Mr. Damocles is here to see you, sir"
49,6,2,It says here plowshares. I can't find anything about swords.
66,25,10,"All of your affairs should be resolved today, your majesty. I know that you don't like to leave things hanging."
52,6,5,Who are we to question whether the pen is mightier than the sword?
45,6,0,"Pursuant to your directives on budget pressures, Your Highness, the sword will now hang by a thread, and I am directed to occupy the throne."
43,4,0,"Dear King, My brother thinks it would be funny if the knife fell on your head. Your Loyal Servant, Jordy"
43,5,1,"Henceforth, the King shall rule at the mercy of that rope up there...that appears to be fraying."
43,3,0,The plastic surgeon has accepted your job offer.
40,2,0,Your heiness I assure you there are more humane ways of trimming your beard
43,3,0,We the people....appealing to the supreme judge of the world for the rectitude of our intentions......
47,1,2,"As you requested, Dionysius has been found vacationing at the beach and is now returning here."
41,3,0,Delphi is forecasting an earthquake
51,14,3,...and the Royal Interns are up to their usual hijinks.
53,9,6,This message of spam further sayeth that whoever doth break this thread shall have bad luck befall unto them.
44,2,0,"If you feel the need to talk, Damocles is available."
56,20,6,They suggest you move your throne.
54,16,1,"This is from Damocles, Sire, he's pledging his support."
51,5,3,The soothsayer says you don’t have to worry about that until the Ides of March.
52,9,4,"Your majesty, King Trump this is a gift, in your honor, from all the people on the other side of the castle wall."
54,19,4,The people want to be heard about severance packages.
59,24,8,I don't know what actuary tables they used but your application for life insurance has been denied again.
51,9,2,One order of business is to inquire about the hanging mobile.
42,3,0,I call it the sword of Damotwitter.
52,13,3,Size matters.
44,2,0,You might want to change the message.
48,12,1,"The steak, excellent choice. Will you be needing a knife?"
48,7,3,"Hear Ye, Hear Ye, by proclamation of the King, I declare that life hangs by a thread !"
56,20,4,The sheath is on back-order.
42,3,2,"""Your Majesty, I've gone to the Weights and Measures lab to have one of these hairs tested for tensile strength, back in an hour."" Signed, Damocles"
46,11,1,"The installation instructions were confusing, but we called Sir Damocles for technical support."
50,17,2,"No rush, but I've compiled a list of potential successors, sire."
44,1,0,The Prince will attend with four score drummers.
43,2,0,"The Duke of Craig's list hath a mighty 30 foot ink pen, sire."
57,36,5,The royal astrologer predicts that whatever is troubling your majesty soon will end.
49,6,2,"Your Majesty, Please return the knife I loaned you. It's not fooling anyone anyway. Your friend, The Giant"
42,4,1,"A message for you, King Damocles......"
41,0,0,"...and finally, the renovation has been put to tender."
53,6,4,"They don't care how big your knife is, they still you're a short-fingered vulgarian."
47,6,1,Did I mention how regal you look?
46,4,0,They're threatening further action for non payment for the hanging dagger
48,3,2,"I'm just the messenger, the Queen has run off with a young knight."
50,9,4,"Your Majesty, it is a gift from King Bowie"
46,2,1,Dear King Damaclease...
61,19,10,Damocles called. He wants his sword back.
46,5,2,"Sire, the horse whose hair you pulled to hang your sword has lodged a complaint."
53,9,4,The sword hanger maintenance is next week...
49,12,1,Let's cut to the chase!
56,14,6,This is the final recall notice on rope purchased in the kingdom.
52,16,3,"maybe I should rethink this whole, pen is mightier, thing."
46,10,1,"Sire, the term limit provides leave now in peace or later in pieces."
64,15,9,Next item: Circumcision. Something tells me this one is controversial.
53,11,4,"And once again, no prince has come forward to duel with you for the hand of the princess."
53,1,5,Lord Phillip apologizes for the small hands remark.
52,9,3,Announcing the new Calder Mobile has arrived!
68,27,13,Your ladyship is asking for a separation.
47,15,1,Just says some dude named Damocles wishes you a Happy Birthday.
58,14,5,High overhead is putting your business at risk
55,21,5,"""Dear King David, Please return my sword at your earliest convenience. Sincerely, Goliath"
51,7,4,"Just keep calling it ""The Scottish Play"" and you'll be fine."
52,13,4,"Relocation, relocation, relocation."
46,4,1,...and one half of the castle.
52,11,4,Our weapons production has been suspended.
64,18,12,"Your menu entree tonight, Your Majesty, is sliced crown roast."
48,7,2,"It has been proclaimed that Game of Thrones Season 7 will be cut, Your Majesty."
52,6,4,"To repair the worn out wiring would only cost a few bars of gold but, regrettable, the Landmarks Commission won't permit it."
61,15,8,"Yes, size does matter"
48,3,2,Reports show this recent defense project is over budget and doesn't meet our knights' needs.
55,10,6,from this point forward the sword is mightier than the pen
46,3,1,"Beneath the rule of great men, the pen is still mightier than the sword."
55,21,5,The Prince is eager to know how you are.
54,15,4,"Sire, this is a recall notice about the rope the palace purchased."
79,42,22,"Sire, this policy covers you for death and dismemberment, but excludes accidents that occur in the workplace."
42,2,0,Why did the Chicken not cross the road? He did not want to be stabbed in the back.
43,5,1,Your present from Damocles should arrive today.
44,5,1,Now no one wants the Iron Throne
59,15,9,Do you accept iTunes terms and conditions?
44,2,0,"The town of Large Knife has asked to borrow the knife as a gift to the neighboring town, Massive Tomatoe."
59,25,9,Your pen must be very mighty indeed.
49,8,1,"... and for our final demand, a large pair of scissors."
45,3,1,"Sorry boss, but the only other options were knife, rock, and club of Damacles."
42,2,0,"it appears to be a Medium post by a Williams graduate living in Brooklyn for the past six years. he argues that Medium has a harassment problem. if i may, sir, he writes like a bitch."
50,10,4,"Wish he'd read faster, I haven't got all day..."
43,2,1,"Damn, Damocles."
50,18,0,"Would you like the good news, the bad news, or the really really bad news?"
49,3,3,"Sire, it only deals with the fourth skin."
49,10,2,My eyes are down here.
55,21,4,Let me get to the point.
53,11,3,The royal insurance broker doest suggest your higness decease thy deductibe on thou accident policy ... and he included this nifty quill pen.
46,9,0,Item l: Giant pen . . .
48,7,1,"I'm sorry your majesty, Damocles called out sick. Shall I summon a temp?"
56,11,5,Ok. I give up. That is one mighty sword.
49,9,1,"This is the Queen's ultimatum: ""Do you share of the household chores, or else!"""
44,2,0,"King Dionysius II of Syracuse: ""Stop reading that obsequious crap to me! If you think I´m so lucky, how would you like to try out my life?"""
45,5,1,Apparently you earned enough points from last week's pillaging to unlock the Megashield of Damocles.
55,6,5,"Sire, a response from the AARP: 'We regret to inform his Majesty that his application for our endorsed unconditional life insurance has been denied.'"
53,15,3,"Sire, Acme Cable Company has written to inform you that the warranty for your sword bearing device is about to expire."
44,3,0,"My liege, the RNC wants its party back."
46,13,1,"Before they address your complaint about the dull blade, sire, the contractors would like to be paid in advance."
55,16,4,The Queen would prefer to stay above the fray.
44,6,0,Hear ye! Hear ye! Bidding is up to $2 million for this piece of junk.
47,11,1,King Gordias sends his regards.
47,5,3,The sword excaliper was only a loaner. It is overdue and must be returned. Signed: Lady of the Lake
68,30,13,"Sire, the rope guy says he'll be here this afternoon between one and five o'clock."
44,6,0,"Here ye, hear ye, Ye Big Cheese is about to be cut . . . er . . . dubbed ."
44,1,0,"Your Grace, Melania Drumpf was just seen at the RNC with a giant sword hanging above her head. Would you like to make a statement?"
48,11,0,""" I don't care to split hairs on this"" your majesty."
54,12,4,"It slices both ways: You endorse her, you lose. You don't endorse her, you lose."
47,6,2,""" Please accept this large knife as a gift even though you were unable to supply us with troops for our recent conquest"". Sincerely, King Trump & Family."
49,11,3,"I know your grace has not been terribly interested in the realm's crumbling infrastructure previously, but this next item should be of some interest."
45,3,0,"It seems your friends have declined your dinner invitation, King Brute."
64,20,9,It looks like the blueprints were signed by your younger brother. Why do you ask?
45,8,0,"Your majesty, other kingdoms have bigger swords."
50,15,0,IN other news: Parliament still refuses funds for a new rope.
51,7,3,"The king who possesses the giant’s dagger shall suffer his herculean wrath. The giant will crush each of the king’s limbs and… you know, I could keep reading, but this gets REALLY bad for you."
59,8,8,"It appears Sir that no matter how big your sword is, his pen is still mightier."
49,8,2,"Sire, we have had several complaints from people that your 'my knife is in the balance' joke is wearing thin."
68,27,14,"So, Damocles if I do, Damocles if I don't..."
54,11,5,And we installed the now required sire extinguisher.
89,68,35,What's long and sharp and will make your nephew king?
47,11,2,"Whatever you do, don't say Macbeth"""
49,8,1,"No matter how you slice it, I had better speed up this proclamation."
46,3,1,And your presence is requested at this year's crumpet cook-off.
41,0,2,Your Queen says she appreciates hyperbole but begs you to stop using your words like giant daggers.
48,11,0,Damocles suggests you don't put it there
37,0,0,"A man named Damocles would like to hunt in your Royal Forrest, Sire"
45,3,2,We hereby let you eat cake.
43,12,0,"... subsection B, paragraph 3, ""With great fortune and power, comes great danger"". That's a little overstated, don't you think?"
52,18,3,He says his pen is REALLY huge.
57,17,6,"For God's sake man, come to the point!"
49,9,1,You have 30 seconds.
48,6,1,"That's all Your Highness, let's plan next month if we get there."
50,8,3,"My apologies, sire. But the knife of Damocles was all that they had in stock."
48,10,1,"With all due respect your highness, I do not like this gift from the neighboring kingdom."
43,6,2,"Mr. Freud says he is interested in your case in principle, but first he would like to know more about your mother."
50,7,5,It says no returns once the package is opened.
44,1,0,"In other news, The BFG has purportedly gone over to the dark side. However, I am unsure if he is able to use the Force."
46,3,1,"your Holiness, you are supposed to be reclined for this chapter."
45,8,1,Sorry about the wait.
54,11,3,"...and I regret to tell you that this will require larger cuts. Sincerely, Your King"
69,17,13,Damocles wants to know how it is hanging.
59,23,6,May I borrow your letter opener?
47,5,2,"Begging my Lord's pardon, but Gwendolyn has replied, ""It doesn't offset the other shortcoming."""
48,7,2,"Oh it's from Dionysius: ""Having a great time. Glad I'm not there!"""
54,16,5,"Your Highness, the serfs want to cut a deal."
43,1,0,Do you accept the ter
43,4,0,Your Majesty; due to the unreconcilable divide in your kingdom it is advised you cut your overhead and seek the high middle ground.
43,1,0,Demosthenes? Damocles? Drump-eze!
45,5,1,"Sir, I think Damocles is looking for something"
59,26,5,"One subject wants to know how the ""swords into ploughshares"" program is going."
52,9,4,Would you like to borrow my pen?
52,16,4,We're winning the Arms Race.
49,8,1,"Sire, it says it is time to pivot!"
39,2,0,"Sorry, the Prime Minister has the monopoly on all the cords for reinforcing. unfortunately."
46,7,0,The threat level is largely Damocleish.
45,13,1,"Today at Cafe Damocles we are offering roast boar, pickled pigeon, and fish soup. Would my Lord care for a beverage?"
51,13,2,"According to the contract, your Highness, the warranty on the Throne-N-Thread expired yesterday."
55,16,4,"As your court jester, I hope to make you die laughing."
46,7,0,Mr. Damocles had to cancel his appointment.
52,18,2,"No matter how you slice it, you aren't going to like the news today."
45,1,1,The Donald or Hillary. Bad luck for you.
42,0,0,"LOL we know is acronym, but SOD could be Superoxide Dismutase or Soap Opera Digest or Septo-Optic Dysplasia or Segregation of Duties or ..."
56,14,5,The National Sword Association objects to any change in the throne room.
63,26,10,"The order says 'king-sized', Sire."
53,10,3,The warranty on the horse hair expires in 3 minutes.
43,4,0,"I suggest taking out the part that says ""in a spirit of mutual respect and cooperation."""
47,10,1,"From the oracle: ""Beware of visitors bearing pens""."
53,15,4,"Bad news, sire, Damocles doesn't want it back."
47,5,1,Be aware that my new time-management system has an automatic cut-off period.
59,30,15,"Oh, wait - it says the rope is not suitable for overhead installation."
48,6,2,You must have a very small penis.
57,27,7,"Sire, there is concern among your subjects that you have too much hanging over your head!"
49,7,3,"Word from Damocles, your majesty...."
50,6,2,It says absolutely no refunds on steak knives.
73,29,18,"It replaces the cloud of suspicion, sir."
44,1,1,Your wife wanted to remind you as soon as possible that SHE told you to hang the pen.
43,2,0,I wanted to stay a cut ahead of my enemies
52,16,2,"Well.....the bottom line reads:-......""OR ELSE"""
60,16,10,There’s a lot of legalese. What it boils down to is they won’t insure your life
53,12,3,The king doth decry he is not overcompensating for anything.
52,19,5,"It appears, Sire, that the wording is, ""Fall on your sword,"" not the other way round."
50,8,1,They stopped fearing the axe.
44,9,1,The Royal Council says you can slice it any way you wish.
41,2,0,"Finally, get rid of the crocodiles in the moat and put in bass, preferably smallmouth."
79,38,21,"Your Highness, the Council has decreed some very large cuts, one of which I'm sure you're not going to like!"
66,32,10,Your sons have agreed to split the throne.
55,16,5,Here's your problem. The instructions say that you should never place the throne directly under the sword.
56,21,5,The Queen suggests that you put it back in the stone.
52,11,4,"It's from your official decorators, your majesty. Apparently this was supposed to be a large pen."
46,10,0,"I'm sorry, Your Majesty, the correct answer was: ""The Children's Crusade""! One more miss, and you will be in the ""Sword of Damocles Round""!"
43,2,0,"Your majesty, the petition favors traditional knighthood without the cutting edge."
55,21,6,Maybe I should read the abridged version of the story!
43,2,0,"Guys like, we're living with the sword of Damocles over our heads. We must take our country back!"
58,18,6,Fair and balanced. Nothing to worry about.
49,15,2,The High Court says it stays. Damocles be damned. They regard it as a 2nd Amendment issue.
51,11,2,We the people....
48,7,2,I need a raise
45,6,1,"Sire I really want to thank you for the opportunity, but I've decided I'm not cut out for your job."
52,13,2,Whereas an atmosphere of intimidation pervades the royal chambers...
45,4,0,"Basically he says he thought this was going to be more of a short term switch. Blah, blah, blah. He'd like to have his power back."
59,17,6,I'm supposed to keep reading until the rope breaks.
49,5,2,"Henceforth, His Majesty has outlawed gravity"
43,2,0,This couplet won't work; tear doesn't rhyme with Lear.
50,11,1,Can you move it along? I have a short reign here.
44,3,0,"Hail Caesar! No, wait.....wrong script!"
52,14,2,Your subjects wish to thank you for being on the cutting edge.
56,15,4,...and Damocles called in sick again.
53,9,4,It's a myth that we shoot the messenger.
46,6,2,"Are you sure you want to put that to a vote, Mr. Cameron?"
46,11,0,There are reports of a fray in the Kingdom.
52,3,3,"The King begs to know whether you would care to repeat your remark about his hand and foot size, Lord Trumpus."
66,33,12,I promise to be brief.
49,9,2,"I know your sword SEEMS mightier, but hear me out here..."
42,5,1,The Chairman of the Royal Pen Company strongly urges you to negotiate.
45,4,0,"A gift from Troy, for the birthday piñata the Greeks sent you, they say."
58,20,5,"According to the castle inventory, the very large spoon and fork reside in the scullery."
42,1,0,"The Sword of Democracies is hanging over your head, Sire. Perhaps you should sign the Magna Farta..."
63,24,9,"Your Majesty, being on the cutting edge has its drawbacks."
51,9,3,"If I may add my own commentary, sire: No pressure."
43,5,0,"So saith he: 'I shall assume the throne and build a wall. And it shall be truly, truly awesome.'"
49,7,2,"Sire; there is a ""new saying"": He who sitteth neath the sword; dyeth by the sword."
51,8,2,Damocles says you can keep the throne but he'd like his sword back...
50,11,4,Hurry up and read the damn thing!
49,8,3,"Oh wait! It's the ""the Sword of Donald"", not Damocles."
69,24,14,"It's not just the feng shui crowd, Sire, none of us think your throne should be there."
48,5,1,"Here's a good one, Sire - 'Dear King Damocles...'"
53,11,4,"It appears that has been taken, Sire. What about Mack the Dagger?"
49,5,2,"It says, ""the pen is mightier than the sword""."
42,2,1,Zorro sends his regrets.
58,17,7,The next case your majesty involves two women who claim they are the mothers of the same child.
46,6,2,"I'm not sure how big the tension is, but this is the largest we've got."
56,15,5,Good news! The people now believe the sword is mightier!
50,11,5,"Finally Your Liege, there's a recall on horsehair, something to do with tensile strength."
43,6,0,Your name on it? In huge letters. In Gold? Sure.
51,9,3,"It says: ""Happy Birthday from Mr. Damocles"""
45,4,0,That you work hard for what you want in life;that your word is your bond....
39,6,0,The people say your metaphorical conscience isn't cutting it.
45,3,0,"It states, my Lord: ""Arthur, I AM your Father!"""
55,18,4,Into our lives a little reign must fall.
42,4,0,Say the secret word and the sword will come down.
54,16,3,"Plans for making the giant pen are on schedule, your majesty."
65,31,14,You know what you did. Signed: The Queen.
53,9,5,Weight for it....
44,7,1,The safety inspector suggested something other than rope.
49,17,1,"It says, ""Danger lurks today Leo, stay indoors"""
45,5,0,"""In conclusion, the pen is mightier than the sword."" Signed, Donald Trump"
54,10,5,They were out of pens
46,1,3,"...and the Queen left a message that she is at the end of her rope and good look with Excalibur, whatever that means."
57,12,5,"Love & hugs, Damocles"
44,4,0,"Your doting brother, Prince Ferdinand, humbly entreats you to put down the sword and divide the realm, so to speak."
50,10,2,"Here are the poll results, sire. 100% of the people in your kingdom think you are dumber than the chair you set in."
43,7,0,Your Round Table has sent you a message.
51,9,2,Her Highness requests that you dispense with the doom and gloom.
50,9,1,"Your point is quite clear, your majesty."
44,4,0,"...hope you enjoy the gift, signed...King Othello."
51,7,3,"Your younger brother, Eric, says he feels your troubled being may be cut short."
48,4,2,"I'm sorry sir, but I have to say it. Either you're preparing for Donald Trump's visit next week, or you're definitely overcompensating for something."
43,5,1,And further proclaim that the boys' choir as enough altos.
50,11,1,"No, I am afraid your insurance policy does not include any Damocles clause."
42,3,0,Mr. Trump asks that you to remove the sword and replace it with a fog machine.
39,4,1,"Oh yes, sir. King Damocles was very insistent about the sword."
48,6,1,He said lose the sword and you got a deal.
56,21,4,"Blah, blah, blah. Short live the King!"
54,8,4,Gallop says the clear choice of the people is Off With His Head.
61,23,8,"The Queen writes to say ""no hard feelings...."""
46,7,1,"In accordance with the non-proliferation treaty, we hereby surrender our weapon of mass destruction for conversion to plowshares and shovels."
42,4,0,"Oh yea, oh yea, my dearest, smartest, most fearless King Dionysius: I, Damocles your humble courtier, do wish to clarify a comment made in haste. I was just messing with you last week. I have no interest in being king. It's all good. Really."
50,8,3,What knife?
46,4,3,"What do you mean, my chandelier is ostentatious?"
47,6,1,"We have a Trump asking for his name to be engraved in helvetica caps, my Lord."
52,9,3,Your Highness. The court idiom writer is strongly protesting his dismissal.
39,2,0,"The tailor is requesting your inseam, Your Highness."
43,6,0,"Your bagel order, Sire - sliced or unsliced?"
45,6,0,Quelle surprise; what fresh hell is this?!
58,21,5,"No sire, your policy doesn't cover death by a moral anecdote."
71,37,17,"Well, it says here, someone ordered king size."
53,7,5,"Hear Yee, Hear Yee, your majesty will not fall on his sword, it will fall on He."
50,12,2,I have to read the disclaimer.
45,5,1,Ye Olde Proclamation Addressing the Ridiculous Rumors of the King Being Suicidal...
56,15,6,"By royal decree, from this day forward, the size of your sword DOES matter."
46,4,1,"What do you mean, ""Can you be my vice-president""?"
57,12,7,The royal soothsayer predicts imminent change
49,10,2,"Lord Occam,today's polling shows you with a 50% favorable number and a 50% negative number"
48,6,1,Tell me when you've found the name of the interior designer. Let's just say that they are in big trouble.
47,4,1,Something's been weighing on me
42,1,0,Your Majesty: the knife-sharpener hereby announces that he will arrive next Tuesday to sharpen the Sword of Justice.
45,7,0,"Following directions, sire, vertical is the point."
49,6,2,The Lords demand you either fall on your sword or...
69,23,14,This letter is from the sword vendor. There's a recall on the thread.
45,5,1,"Are you sure those cuts are wise, your grace? The Throne Room Security budget is already rather threadbare."
42,8,0,"Your subjects support it, but the National Dagger Association is opposed. What say you, my liege?"
68,29,13,"And let me remind the King, I'm just the messenger."
52,13,2,"This warranty is void in all cases of abuse, insurrection, natural disasters, or damage as a result of incorrect assembly."
43,4,0,"Lastly, it says that you will die the same day I do."
47,4,1,And always remember to speak softly and carry a big knife.
46,5,1,"King Henry VIII, I Think your first wife is back to haunt you."
48,5,2,"Sir, I will inform the barber you are ready"
46,2,1,He says it is augmented reality hangman with a twist.
45,5,1,"Your rule is hanging by s thread , Sire."
42,2,0,...and the Queen wanted you to know she replaced rope holding up the big fife in the Sloane Room.
56,16,4,"Sire, you may find my next joke to be a bit edgy."
45,6,1,"True, your majesty, the 'Dagger of Damocles' would have had a nice ring to it"
46,2,2,This is way better than the sword of Damocles!
43,3,0,The steward wants to know if he can remove the invisible giant yet.
48,8,1,"Your highness, Damocles General Contracting would like to know if you're satisfied with your service."
49,16,0,Section 27b. Paragraph 8. Limitation of Liability.
44,10,3,Cutting edge technology will be your legacy.
48,7,3,"Regarding the latest dispatch from the Freudian Guild, Your Highness may wish to remind them that sometimes a sword is just a sword...."""
53,9,3,Your loving subjects now wish to entertain you with synchronized jumping jacks.
44,8,0,And if you get this one wrong...
43,6,0,"Lastly, Your Majesty, the FTC is recalling all dangling over-sized daggers. Something to do with 'faulty rope.'"
57,13,5,"Your Majesty, ""Monarchy Insurance"" left a message earlier today. It seems the Queen has increased your life insurance coverage..."
49,1,4,It's from Damocles' lawyer. He's suing you for patent infringement.
68,21,13,I hate to cut this short.
54,17,4,"They've responded, your majesty, with a tremendous display of forks."
60,20,11,"My lord, there's been a rope recall..."
49,9,1,"M'lord, you are hereby made to more fully appreciate the meaning of : ""BALANCE of power."""
53,5,6,Is this a dagger which I see above me?
46,9,1,"Sire, Damocles is running a bit late today."
47,3,1,"By decree, His Royal Highness replaces the current sword with one of augmented reality."
50,14,3,The press wants common-sense knife control.
45,6,0,....and a Mr. Edgar Allen Poe says that you are the inspiration for his new story involving a pit and a pendulum.
46,6,2,"The court jester awaita outside with the giant wheel of cheese, your highness"
44,7,0,Thankfully our kingdom is based on an orderly succession.
57,30,5,"A gift from the Queen, Your Majesty."
55,7,4,"It says here we ""shouldn’t"" suspend the sword above the throne..."
48,8,1,Damocles sends his regrets that he can't be here to help try out the new model.
48,3,2,"....Finally, Lancelot requests your signature on the castle deeds immediately, sire!"
66,24,15,Have you tried not sitting under it?
59,9,8,All indicators suggest the majority favors Rexit.
52,11,3,"""Your request for the return shipping label for the sword has been denied."" ~Damocles"
65,28,11,"Nope, it only says ""die by the sword"""
53,17,2,And we admit that the pen may not be mightier than the sword in all cases!
50,6,3,"Yes Sure, it's from someone named Damocles."
59,20,9,Goliath requests that you check Lost and Found once again.
51,10,2,"Hear Ye, Hear Ye.. Be it known that the Robin Hood Rope Company is ordering a recall."
