Unfunny,Somewhat funny,Funny,Caption
34,3,0,Help! I dropped the rope and my Velcro is stuck to the wall!
54,33,17,"I call it, ""Mime Every Mountain."""
39,7,3,Just how high is this invisible mountain?
33,4,1,What kind of path to the glass ceiling did you expect?
34,8,0,The American Middle Class
34,2,1,Use your imagination!
47,25,11,Why am I doing this? Because it's not there.
43,11,5,I'm almost to the top of Trump's Wall
39,5,2,Space Moutain?
36,8,0,My therapist told me not every climb is tangible.
41,15,3,"It finally happened, they outsourced the corporate ladder."
39,9,2,It's harder without a mime rope.
36,5,1,Uh oh...
41,10,3,I'm climbing the emperor's corporate ladder.
41,12,4,I can't remember: Am I supposed to be conceptual or surreal?
43,18,3,Bob said to fetch the expense report; it's in the cloud.
42,12,4,I got tired of waiting for him to draw the mountain.
34,2,0,"Contestant Gern W. Blanston of Idaho City, Nebraska hits a snag on reality(?) game show, I'm a Mime, when his road block task during the Ascent of Everest: Day Four stage reads, ""...you encounter a yeti family dealing with an adolescent in crisis."""
39,6,2,"I know the glacier melted, but I just bought these new crampons."
41,9,3,I'm out of my comfort zone now.
34,2,0,We're considering moving the offices further away from the fault line
36,6,1,"(A mountain climber once told me), ""If you don't see a hand or foot hold, imagine it's there."""
45,17,9,I just don't seem to be getting much traction.
47,17,7,Google Street View said said it was here!
43,8,5,But he said it was to keep the Mexicans out; not Democrats in!
38,9,2,So much for virtual reality
46,11,8,Talk about moving mountains.
41,11,4,Quick! Draw me a tree!
40,10,3,"The secret to air-climbing is really, really, really good cleats."
40,21,3,Just because you can't see the mountain does't mean it ain't there.
40,11,2,"Sure, sure, the wall isn't here yet, but I know it's coming."
48,21,10,I'm more worried about coming down.
40,5,4,I thought he said he'd build a wall.
39,6,3,"He was right, his walls really ARE the BEST!"
34,2,0,"I love to go a-wandering along a mountain...!?!, what the!?"
39,5,1,I suppose you'll tell me you're reaching for heights unknown.
47,17,10,The secret is not looking down.
35,5,1,It's part of my climbing 'sta-cation'.
38,16,0,After careless consideration I'm in a precarious condition.
34,7,0,Pikachu has to be around here somewhere.
41,6,6,Because it is ... somewhere.
44,16,5,Why must you always say I'm going nowhere?
37,5,2,Now you're really into thin air.
42,8,3,Repair. Someone just broke the glass ceiling.
36,10,1,Can you go find me an invisible ladder?
35,1,0,What goes up...
37,9,1,The doctor said the pills would elevate my mood.
41,5,2,Help! My gear is too lightweight!
43,12,3,No problem. It's just a white-out.
39,8,2,Damn Climbers leave chalk EVERYWHERE.
36,4,1,The wonders of (il)legal marijuana!
35,0,0,Fuck Larry Wood
38,2,2,The mailbox is on the fourth floor.
39,6,3,It's a virtual mountain with a cloud at the top in case I need backup.
32,4,0,I'm looking for the invisible snowman.
33,2,0,"By the looks I'm getting, I might not be dressed to successfully climb that corporate ladder up ahead."
38,5,2,My mountain turned into a molehill!
46,17,8,Getting Down. That's the trick!
39,19,2,Just erase the horizon line and you'll be right behind me.
34,3,0,"Disappointed me too, I've been at it for years. Still can't find away around The Golden Gates."
38,11,1,Don't look down... or up... or straight ahead!
53,22,16,Just one more inch and I'll be out of this stupid cartoon.
38,8,1,It just occurred to me why all online skydiving company reviews are positive!!
35,1,1,Which part of your outfit allows you to climb air?
40,15,3,Am I there yet?
55,20,19,"Maybe you don't see it, but it's a beautiful wall and Mexico's paying for it."
32,4,0,I'm exercising my right to vote.
31,1,0,"Life is always an adventure, with zero-calorie Splenda."
37,4,2,I didn't think rock climbing would be this slippery.
37,3,1,"It's surely big, but beautiful? I can't say."
39,12,2,I use the black holes.
35,3,0,You look well prepared with a chute and all but even so the last person who climbed that invisible bean stalk has not been seen or heard from since.
36,7,0,Next logical step after the mole hill
42,12,5,Turns out Mexico paid for the wall to keep us out.
36,4,1,"I really thought that visualizing my fears would be a bit less active, doc!"
44,10,6,Walking on thin air was never enough!
45,21,7,"Wait, golden parachute is a metaphor?"
53,26,14,Don't just stand there--draw me a mountain!
39,12,2,I hit auto eject instead of auto pilot.
38,8,1,Who needs bootstraps?
54,22,14,Well of course there's no wall. He hasn't been elected yet.
35,7,0,Are you on an invisible ladder through the glass ceiling?
45,32,6,I think I'm losing my grip.
31,3,0,you don't see the wall? no worries. you will soon!
34,3,0,"On the bright side, there's a lot less grit in the clams"
43,11,6,"Hey Art, I can see your house from here!"
36,6,1,What are you holding onto there Tom
39,6,3,Tell the invisible Sherpas I started without them.
45,14,4,"Some are a challenge to get to, but, these airbnb's are very reasonably priced."
35,2,1,Crampon cramp!
42,8,4,Realization exercises CAN burn calories.
38,5,2,And what are you on?
38,6,2,I told you Mexico would repossess the wall.
37,7,1,Technical climbing is fundamentally a mind game.
34,2,1,"First Michael Jackson's ""Moonwalk,"" now my neighbor's ""Airclimb."
40,12,3,I am known as the climbing mime.
49,18,11,Why did I climb it? Because it's not there.
40,12,2,I didn't think it literally meant you were climbing the walls.
40,8,2,You can't just go moving mountains all willy-nilly. Someone could get hurt.
35,2,0,you make Karen Finley proud
51,52,16,I just suspend disbelief.
34,2,0,"See? The ""invisible girlfriend"" and the ""invisible best friend"" are real, you jerk!"
35,7,2,I'll stick the landing this time.
36,2,1,"If I come down, will you tell my tax attorney to go?"
36,12,1,Oh yeah? Well your invisible friend is belaying me!
35,4,0,My phone says that there's a Charmander 50 feet up.
34,4,0,I'm bored.
33,12,2,Is it too late to pull the cord?
37,11,2,Darn! That's the fastest melting glacier ever.
40,4,3,Think like a fly. Think like a fly. Think like a fly......
41,9,4,"Because it’s there, doc."
35,5,0,What do Robert's Rules say we should do?
37,3,2,"Think positive, you are climbing a mountain"
56,30,20,"Wait, you can see me?"
47,10,7,There's nothing left for me down there!
43,12,6,It's one hundred percent mental!
36,4,1,I'M GARY JOHNSON! LIBERTARIAN CANDIDATE FOR PRESIDENT!
53,19,13,"Some people climb rocks, I try to grasp Sartre."
43,29,5,I'm getting nowhere.
35,2,0,"nothing is invisible, just look sideways"
38,8,1,I'm working for scale.
36,3,0,This mountain I am climbing reminds me of Trump’s character and Hillary’s reputation for being the best female Presidential candidate in the country.
39,4,3,Don't you dare try to stare me down.
52,23,8,I called Lyft instead of Uber.
33,4,1,It's a hover wall.
37,3,2,"Hmm, wish I had that stuff when I was climbing walls."
37,11,0,He's carrying mime to new heights
42,19,5,It just takes practice and the right gear.
41,16,3,I've found the key is to not look down.
40,10,2,I really need to stop putting up these invisible walls.
35,4,1,I drew the short straw
38,6,4,All millennials can do it.
42,8,5,I call it virtual impossibility.
49,19,9,"Sorry you missed the Rapture, good luck in the Tribulation."
54,26,18,"Don't worry, I'm virtually there."
38,8,4,I am practicing in case Trump gets elected.
35,3,0,This Crystal Pepsi rock climbing trend has really gone too far.
43,23,6,Miming has become more extreme over the years
43,18,5,That's why I'm wearing a helmet.
36,3,1,"I guess I shouldn't have combined my hobies of skydiving, backpacking and soccer into one."
37,10,1,"If he is going to build a wall, I better start practicing!"
39,15,2,I'm trying to rejoin the middle class.
35,2,1,Mimes aren't what they used to be.
38,4,2,"Son, I've been there. It's not working."
38,8,2,I left my laptop in Wonder Woman's plane.
39,8,2,Her mom cut her hair!
41,12,4,I couldn't afford virtual rock climbing. This is pretend rock climbing.
54,19,16,Don't just stand there! Draw something soft!
42,8,5,"It's snow against a white background, that's why."
39,12,2,"Stairway to Heaven, in the age of copyright dispute."
37,4,2,You call that Virtual what?!
37,5,1,I'm scaling the cloud---what else!
40,15,4,I'm off to see my imaginary friend.
36,4,2,This is nothing compared to my mad air guitar skills
45,14,9,HELP! Get the cartoonist back.
38,2,2,I'll Build a Stairway to the Stars...
48,26,10,It's more mental than anything.
44,18,5,There really is a glass ceiling!
39,9,2,"If this isn't a virtual experience, I want my money back."
36,5,1,"''If you slip off that air wall, I hope you fall on an air mattress.''"
35,4,0,Easy. Just mount the non-existent humor of BEK cartoons.
37,0,1,H... e... l... p...! Marmaduke stepped on my hand!
42,11,4,"Hey, Harold! Do still have that purple crayon?"
35,6,1,What are you waiting for? Grab on.
36,4,0,I shouldn't have cut my nails.
45,6,6,Mexico never agreed to pay for it.
40,10,1,Marcel Marceau?
43,14,7,"Draw me a line, will ya?"
42,7,6,I'm vertically challenged.
35,2,0,We needed a real quick touchdown.
39,11,4,I climb mountains because they are there. It's finding them that's really hard.
38,16,2,It's more tactile than visual.
33,4,0,"Boldly going where no trans man has gone before, Walter."
43,11,5,Your blank stare isn't helping.
36,6,0,I told you I didn't care how high he made the wall. I was going to climb it!!!!
33,3,0,Did I doze off? There used to be virtual rock climbing here.
33,1,0,my wife gave me my son's backpack not my parachute!!!
39,6,2,You're absolutely right; I'm no Lionel Richie.
40,11,3,My mom always said I would eventually amount to nothing.
41,9,2,Invisible mountain? They tore that down last month...
49,18,11,"Listen, pal, anybody can climb mountains because they're there..."
48,16,9,I find it more strenuous than playing air guitar.
32,1,0,My drone suit is wonderful.
36,2,1,Register at Looneytunesschoolofmountainclimbing.edu.
36,7,0,It's the latest thing: 'the Emperor's new' rock face...
55,26,20,Do you know my brother-in-law? He also has no visible means of support.
40,8,3,"FOR GOD'S SAKE, DON'T LOOK DOWN!"
42,16,4,Because Tony Robbins says I can.
38,10,1,"I know, I know! He never built the wall!"
46,26,7,The trick is not to look down.
45,10,7,"...and I suppose you can't see the snow on top, either."
42,9,5,I'm going to reach the text. Just you watch.
35,4,1,I see you on that invisible wall you are climbing
46,23,8,I'm losing my grip on reality!
37,8,2,Stairway to heaven
35,7,0,This imaginary rock has imaginary lousy gripping.
45,8,5,"Take it from me, Stuart - the corporate ladder is a thing of the past."
39,4,2,Sipress!! You're off by 60 degrees!!
37,6,1,It's hard to climb a virtual wall
38,10,1,There's NOTHING to be afraid of
33,0,0,Did you see a mime around here a minute ago?
36,6,1,Mount Snapchat.
37,6,1,Do NOT try and follow me.
41,7,3,They'll layer in the background at the studio.
59,41,19,My GPS says there is a mountain here!
37,8,1,"... and this one, inspired by 'The Sound of Music.'"
34,2,0,Tell my wife I'm just saving the price of a lawyer.
39,9,3,The guru up there specializes in visualization.
39,10,3,Trying out my new Nike Air Crampons.
42,16,4,It's called self actualization.
39,6,3,"Victor, this pantomime thing is getting out of hand."
37,6,2,You're saying 'climbing the corporate ladder' is just a figure of speech?
24,1,0,The playing field is(italics) level.
40,4,6,It's called Kill-A-Mime-Jaro. No one has ever reached the top alive.
39,8,2,No! I'm pretending to be climbing a mountain.
44,15,4,Well I climb because it's NOT there.
37,8,2,"... and in the band, I play air guitar."
35,4,0,I'm not sure either. But it's really popular on ClassPass.
36,4,1,"""What a great imagination you have!"
43,7,7,Bernie...it's over!
39,7,2,My parachute failed so I’m going to try it again.
36,2,1,We need to think outside the box and use leverage to scale in our vertical and take it to the next level.
38,2,2,Climbing the corporate mountain? Beware of the sexual harrament suits around the first cliff.
36,6,1,I'm following my Quest. I'm seeking Context.
62,26,26,Because it isn't there.
46,13,7,Can you please move that line up and draw in a damn cliff?
40,12,1,Let me show you what I learnt at mime class.
34,5,0,"If you build it, I will climb."
48,9,10,"Conceptually, I am using revolutionary free climbing techniques. In reality, I am screwed."
34,3,0,Help! I'm in an antigravity field
44,20,6,"To be honest, I'm not sure where I'm heading with this."
41,7,4,He just found out that Trump was nominated.
35,6,0,I never will give up MY imaginary playmates!
41,11,4,The rocks are in your head.
34,2,0,"Neither rain, snow or sleet shall prevent....."
38,9,2,I know it's here somewhere!
32,1,0,It's called space jumping.
38,4,2,IF I FALL CAN YOU QUICKLY REDRAW THE LINE....BUT HIGHER UP.
42,14,4,I really can't talk right now. ... I'm practicing for my Advanced Miming class.
39,5,2,I just realized I'm not wearing any socks.
35,7,0,"In Washington D.C., we'd call this mountain our Surplus."
50,36,12,"It's faith-based climbing, Henry."
44,29,5,"Ok, now draw me a ladder"
38,4,2,"Watch out glass ceiling, here I come!"
45,10,7,I confess! I'm a social climber!
37,9,2,The Virtual Climbing Wall
41,8,4,Soccer cleats and baby powder. You'd be surprised.
38,1,2,Does that window look askew to anyone?
38,5,2,I was trying to catch a Pokemon when I fell into a void!
34,8,0,"If the spider that made this web is as big as I suspect, I might be needing this parachute!"
23,9,2,"As you can see, visualizing the rock is much harder than the climb"
39,0,5,"Text Sipress. Say ""Come back. Bring pencil..."""
37,8,1,Do you think I should have read the manual first?
33,1,0,"Of course, some climbers prefer their gritted boots, but I'll take my trusted crampons all day long."
35,7,1,I don't care how this looks. Air guitar is not a gateway drug!
39,12,2,"Have faith, there IS a stairway to Heaven."
49,18,12,"Mt. Mirage, it's never been climbed before."
41,4,2,Pulling oneself up by the bootstraps of the New Economy.
43,26,6,It's 90 percent mental
36,2,1,We've got to get to Canada before the invisibility wears off!
36,5,1,Please come down. Climb every mountain is only a metaphor
41,18,4,I took an online climbing course.
34,4,0,"Fred's art exhibit was titled, ""self portrait of a Naturalist."""
37,4,2,Only the paid interns are allowed to ask questions.
42,9,6,I told you this business is scalable
33,5,1,"I'm making my climbing skills great again, too!"
36,8,1,I told him to reach for the stars.
56,44,21,The hard part is knowing when I've reached the top.
37,2,2,Smith is using the corporate ladder.
34,6,1,It's a new Rio Olympic event. The town needs distractions.
39,8,1,"I don't know if I'm coming or going, but I think I'm going."
44,20,6,I'm stuck here until the cartoonist learns how to draw a rock face.
42,6,4,Not your classic alien abduction!
40,13,3,I'm determined to take mime to new heights.
42,13,3,Help! I'm falling and I can't get down!
33,9,0,Just tell Marcel there's a new kid in town.
39,11,3,There's a pikachu up here
43,7,5,My wife asked me to find the glass ceiling.
38,11,1,I don't know whether I'm coming or going.
51,20,13,Now THIS is what I call free climbing.
36,9,0,Whoever thought walking on air would be this difficult.
46,4,8,I loaned Harold my purple crayon.
47,12,9,I cling to my aspirations!
37,6,1,Where's my parachute? Where's my parachute??
35,6,0,Wouldn't it be easier to take the escalator?
37,9,1,I'd like to see who won first place in the mime contest.
43,11,5,"Quick, have the cartoonist draw a mountain here!"
41,14,4,"If Trump can build it, I can climb it."
35,7,0,Donald Trump elected president. Adios amigo!
45,18,5,Sometimes believing is not seeing.
39,13,3,I'm practicing to climb the corporate ladder
35,2,1,Fine. But that doesn't explain why you're climbing THIS one!!
41,12,4,The Emperor's New Mountain
38,10,2,I thought the energy drink's label was a metaphor
40,10,3,I promised my kids we'd go to Magic Mountain.
45,10,7,"You can come down now, the spider is dead."
36,4,1,I'm climbing the wall of worry.
41,15,2,The notion that space is empty is so last paradigm.
36,6,0,Just Pokemon?
36,5,1,Millennials climbing corporate America. It just has to feel real.
39,5,3,But you can't climb over a wall that Trump hasn't built yet!
37,5,1,"Yes, it’s imaginary—and, no matter who’s elected, it always will be."
51,20,14,The mountain went to Mohammed.
34,7,0,"If you want to practice rock climbing, first, you need a wall."
38,13,0,These Air Jordan climbing shoes are rock stars!
38,6,2,I also forgot the flag!
36,9,1,It's not mind over 'ladder.'
34,2,0,I'm climbing the corporate ladder.
37,8,1,"If presidential candidates can climb on thin air, so can I!"
37,6,1,Do you like my Air Jordan's?
34,1,0,"Hey, Marcel: Your extreme miming isn't any less annoying than that whole box thing."
36,6,3,"I'm adapting ""The Emperor's New Clothes"" for today's active lifestyle."
39,5,2,I'm a method mime.
47,18,9,"Hurry, put the green screen back."
39,4,2,I believe in it if Trump does.
38,7,2,I see no reason why I can't make it to the top
40,17,2,I already climbed K2. Now I'm going for O2.
52,15,12,Tell the guy who's drawing the mountain to hurry up.
45,10,7,"For God's sake, grab the rope!"
41,10,5,"You might be right, I think this is a bad idea"
43,8,7,I'll need the ropes for this next section.
49,10,11,It's the one that he got Mexico to pay for.
37,2,1,Don’t worry; I’ll be home for supper.
41,3,3,Please help me get down!
39,3,3,I suppose you think that I am using invisible sky hooks?
40,14,3,Escaping Reality only seems impossible until you try it...
35,6,1,My analyst said when I come to a wall I should treat it as a challenge.
39,7,3,When they told me that you were climbing the walls this isn't what I pictured.
32,5,0,Because it's there and the work has slowed.
38,14,2,How will I know if I have reached the summit?
40,11,2,Don't worry it's just practice.
38,9,1,Damn! I forgot my glasses!
40,8,4,Now will you believe Stairway To Heaven was MY idea?
35,9,0,And you said it couldn't be done!
48,33,14,Google Maps said this route was faster.
34,3,0,Free climbing rocks.
33,2,1,I'm trying to get to my maquiladora in Mexico.
35,7,0,Spare me a rope?
34,4,0,Beng a good mime is like climbing a mountain!
36,3,1,"It's not you, Phil, it's the just the total lack of humor in this place."
37,13,0,I have heard that its dangerous to hike in White Out conditions!
44,15,6,Hey! Can you draw me a ladder?
46,22,9,It's just mind over anti-matter.
49,16,11,It's hard to climb in white out conditions.
42,7,3,"Yeah, well, he might not stop with Mexico, so I plan to be ready."
43,15,2,At least I'm not the one standing on the side of an invisible mountain asking questions.
36,6,1,The great thing about global warming is that it produces nearly invisible ice cliffs!
44,19,5,Sketch in a trampoline!!
40,10,3,I'm not hiking. This is art.
40,7,2,"My delusions, she said, were driving her up here, and so I aim to get her back."
44,11,9,"Obviously, I don't climb because it's there."
34,3,0,"Easy does it, kid. We didn't just build this mountain of debt in a decade."
44,16,3,Of course it's virtual!
38,10,1,Just practicing for a Trump presidency.
39,9,3,Pass me the rope at your feet.
41,18,3,Quick! Go find Sipress!
35,6,0,"As far as I can tell, this is the only benefit to being a climate change denier."
39,5,2,Got to catch them all!
36,6,1,It's called 'surfing gravity waves.'
44,6,6,Climbing this corporate ladder gets more difficult each year.
38,9,2,Don't worry - reviewers gave the helmet four out of five stars.
43,18,6,"Not only that, but the Mexicans paid for it."
35,2,0,OMG! Is this virtual or reality rock climbing?
37,3,2,The guru I'm going to see is not a figment of my imagination.
48,14,10,Don't ask me. It was the damned cartoonist who came up with the idea.
34,2,0,Just climbing up this 'invisible hand' to see who it belongs to because they have equilibrium completely wrong!
42,14,3,Bernie was right-- the ladder of opportunity is disappearing!
54,18,14,Draw a ladder!
34,8,0,Just looking for the road less travelled by.
36,5,1,"""Take a break man, the wall will still be there in the morning""."
35,2,0,I'm just singing 'Stairway to Heaven' not climbing it!
34,2,1,"I don't care what the jury determined Spirit, this Stairway to Heaven is yours!"
70,55,48,Of course I understand the gravity of the situation.
39,14,1,"when he said he was going to build a wall, he did not say it would be invisible."
45,21,11,These virtual reality goggles are amazing.
41,5,4,I'm climbing a metaphor for all the BS I've had to put up with since you became CEO.
43,12,6,Quick! Build that wall!
41,5,4,Escape Reality! Save Yourself While There's Still Time!
52,26,13,I always thought my climbing career would lead to nothing.
40,10,3,Am I touching the void yet?
43,7,6,Believe me. We're gonna build a wall. It will be huge. Believe me.
36,6,0,"You know you are supposed to break the fourth wall, right?"
44,16,7,"I'm an Economist, so I just assumed a wall."
35,7,0,Reported symptoms include hallucinations of mountain climbers floating in the air...
46,24,10,"Well, my ex tells me it's because I lack gravitas."
42,10,5,Harold forgot where he put his Purple Crayon.
49,18,12,Glaciers sure do melt quickly these days.
41,16,3,Just 'cause it's not there doesn't mean I can't climb it.
40,6,5,I'm a very advanced climber.
33,4,2,Never underestimate the dramatic power of mime.
38,12,2,"What, you've never NOT seen an invisible mountain before?"
55,31,18,Getting away from my wife. She thinks I'm delusional.
39,8,3,Call my lawyer!
40,3,3,"Optimist #21 "" Do me a favour will you and reach up and pull the little cord..."""
37,4,2,"It's just snow blindness, right?"
