Unfunny,Somewhat funny,Funny,Caption
10,1,0,I call it "Urban-Foraged Shiatsu"...
10,0,0,I'm tired of always feeling I have to yield to others.
9,1,0,It's a good way to feel the pulse of the city
10,1,0,This is a much better place to nap than the subway!
8,2,1,[singing] "Do you see what I see?"
10,1,0,I'm testing a whole new approach to giving people a feel for upward mobility.
10,1,0,It's a working vacation.
10,0,0,Don't mind me. Just trying out walking meditation.
9,1,0,This mindful meditation thing just isn't really working for me.
10,0,0,My therapist said I should find a way to meet new people.
9,2,0,You know, "Curb your dog!' was merely a suggestion....
10,0,0,I like to be comfortable in my surroundings.
9,1,1,I'm here to ask you for your vote.
11,0,0,I've got a 12:30 masseuse appointment.
10,1,0,Two more minutes, and I'll be as good as new.
10,0,0,Everyone should take time to smell the roses.
11,0,0,Life's a beach.
9,2,0,I told my shrink I feel invisible to people and he didn't believe me.
9,1,0,Can hardly wait to see what happens next.
11,0,0,Paving the Way
11,0,0,Sometimes you just have to say , "I'm not going to play by your rules."
6,4,0,That cloud looks like a guy who just got fired.
11,0,0,Hey, watch it! I'm man-sprawling here!
10,0,0,So far, I can't say much for "try to gain a new perspective."
10,0,1,It's all about my civil rights, but I don't like getting peed on.
10,1,0,Anyone catch the number of that scooter?
11,0,0,Little do they know, there's a grenade in my pocket.
10,0,1,Step on a crack, you'll break your mother's back.
11,0,0,It is said, The secret of getting ahead is getting started.
11,0,0,At least they're stepping over me.
11,0,0,I feel like no one notices me.
11,0,0,See? If you lie down on the job they'll walk all over you
9,2,0,These cartoons just get worse and worse. How we miss your prior generation of cartoonists!
11,0,0,The Great American Lunch Break.
9,1,1,I think I need to tell my therapist that this whole "becoming one with the earth" thing isn't working.
10,0,0,Look Jim! I see something blue. Never mind, Its not a care in the world.
11,0,0,gosh , some people just think it's all about them !
11,0,0,So far your the highest!
11,0,0,Every few years they update the methods for CPR. This is part of our Urban Environment Survival Series.
9,2,0,Mental note to self: schedule ‘me time’ when there’s less foot traffic.
11,0,0,Years of psychotherapy for not letting people walk all over him was clearly a colossal fail!
11,0,0,Made it ma, top of the world!.
11,0,0,Who needs the window?
10,1,0,Yipee! Only two hours to rush hour.
8,3,0,Every so often, it's nice to take a break and just watch the world go by.
10,1,0,Yeah, I like it very firm--my Sleep Number is WAY off the dial.
10,1,0,Don't knock it till you try it.
9,1,0,"Like a bridge over troubled water, I will lay me down".
10,0,0,Ah - I love the hustle and bustle of the city.
11,0,0,How long has it been like that?" "Since Beyoncé's Super Bowl 50 Halftime Show.
10,0,0,Nothing like a good staycation.
10,0,0,I like to lead from beneath.
9,2,0,When life gives you hurdles, become the hurdle.
10,0,0,Are you sustainable?
11,0,0,My little town blues are melting away...
11,0,0,Frankly, you should be happy we live in a country where I can do this.
11,0,0,Woof…wowa!
9,1,0,Open source ashiatsu has done wonders for my back.
10,0,0,I'm okay, thanks. We're training for the Urban Daily Life Olympics.
10,0,0,Yep it's great to find a place where no one will bother you
10,0,0,Have a good one!
11,0,0,It's easier than what happens at work. This is just a metaphor.
10,1,0,You probably don't realize how hard it was to land on my back.
11,0,0,IT'S THE ONLY WAY TO WATCH WINDOW JUMPERS
7,3,0,The Apprentice, Episode One: Let the humiliation begin!
9,2,0,Afternoon mindfulness session
10,1,0,I told you Yoga in the Park wouldn't work...
9,1,1,I'm here for the disaster drill.
11,0,0,This is my life if the banks resort to negative interest.
9,2,0,Watch out for my funny bone.
10,0,0,I can remember when this spot was a meadow. I'd lay here daydreaming for hours.
7,4,0,My yoga teacher says to stop every morning, no matter what I'm doing, for 30 minutes of mindfulness and meditation.
10,0,0,Don't worry about me--I'm just trying to get into shape for my mother-in-law's visit.
9,1,0,Say, you wouldn't have a pillow handy...
11,0,0," Whatever it takes to get to the Top".
10,0,0,Urban Power Nap
11,0,0,Going shall be used with feet,
10,1,0,Really, Dude. Your fly is down.
8,2,0,As Airbnbs go, I've had worse.
11,0,0,? Blue skies/Smiling at me/Nothing but blue skies/Do I see ? ?
11,0,0,(singing) ". . . Cellophane, Mister Cellophane, should have been my name . . . "
10,0,0,This performance art stuff is overrated.
10,0,1,Reminds me of my holiday week Cancun Vacation
11,0,0,Oh, sure... "Go early," you say. "We'll beat the traffic."
11,0,0,These pavement drawings are getting really lifelike
10,0,0,Good news- I ws able to afford a bit of sidewalk on Market Street.
10,1,0,So my wife thinks that the Human Resources Dept. is taking their title too literally ...
10,1,0,I've had it with these inane roundabouts!
10,0,0,Jeb Bush! Third time's the charm!
11,0,0,He said he was pure Persian, and to think I doubted him!
10,0,0,Sure I'm not making as much money as I used to, but there's a lot of civic fulfillment that comes from being a superdelegate.
10,0,0,Well, excuse ME, Mr. High and Mighty.
9,2,0,There's a lot of noise and not much privacy. But the price per foot was terrific.
10,0,1,Thought I'd get here early for a view of the eclipse.
10,1,0,No I feel like just another man on the street.
11,0,0,Ohhhh my goshhh! Stop trampling me its just a Wednesday!!!!
10,1,0,Oh, look, another bunny!
9,0,0,The Pope gave me permission to occupy Trump Tower, so here I am.
11,0,0,I can't sleep!
10,0,0,I stopped trying a long time ago.
9,1,0,Ahh, time for my disempower nap.
10,0,1,It used to be easy to draw a crowd in New York.
10,1,0,step step step
10,1,0,I'm the poster boy for LaidBack.com
10,0,0,I'll be darned. It is glass.
10,0,1,I guess stepping on the crack doesn't break your momma's back.
9,2,0,Most men lead lives of quiet desperation.
11,0,0,I used to lay inside the lobby entrance, but out here on the sidewalk, I am no longer everyone's door mat!
10,1,0,Shiatsu is $150 a session...
11,0,0,Hi, I'm campaigning for Donald Trump, do you believe in walk-aways?
10,1,0,Day one of my "live your metaphors" challenge. After letting people walk all over me, I have to wear my heart on my sleeve and be a night owl.
9,1,1,Beach Week just seemed different since the venue change, Al decided.
9,2,0,If you would take the time to look up you would see that the sky actually IS falling
10,1,0,No, I'm not chalk art - I'm just tired.
11,0,0,Are you wearing the new Yeezy boosts?
9,2,0,I won't stand for it.
9,1,0,Recycle or garbage? You decide.
10,1,0,I was tired of people going behind my back.
10,0,1,When I said 'my way or the high way' I meant it!
9,1,0,Hi, I'm the new face of the see something, say something program
8,3,0,I don't understand why my wife says I let people walk all over me...
10,0,0,Vote Bump '16.
10,1,0,You wouldn't believe how many ladies don't wear underwear.
10,0,1,The crazy part is I'm not even tired.
10,1,0,It's just nice to be noticed.
8,2,0,Rex was elated that his Wall Street investment scam didn't land him in the gutter. It had landed him at least two feet away from that gutter.
9,1,1,Sidewalk painting.
7,3,0,Compared to my office,this is quiet time!
11,0,0,I need to get more sleep !
7,3,1,Larry's always underfoot.
11,0,0,Hey, look. Those clouds look just like sheep.
11,0,0,I have reached my lowest point in life.
9,1,0,My astrologer thinks I need to be more grounded
10,1,0,In deference to the SPCA, I have my workers jump over me as I go to sleep
10,0,0,Our CEO wants to pre-position for too big to fail.
11,0,0,You could use a spring in your step
11,0,0,I'm getting a Jeb Bush complex down here.
9,1,0,300$ a month!
8,2,0,The Velcro is keeping me on this wall fine, but how are you guys doing it?
10,1,0,At first I was skeptical but my career counselor was right. Things are beginning to look up from here.
11,0,0,I kind of like being stepped on its just like work.
10,1,0,This always happens at crunch time.
8,2,0,HR said I need to start on the ground floor.
9,2,0,Can't a guy birdwatch in peace anymore?
11,0,0,... a discouraging word, and the skies are not cloudy all day.
11,0,0,Is it too late to OCCUPY Wall Street?
5,5,1,Its my latest performance art, I call it "Republican Obstructionism".
10,1,0,Raised by eagles, George Immerman looked forward to Tuesdays when his mother brought him his lunch.
9,2,0,The magic of a liberal arts degree----invisibility
7,2,0,I've stopped fighting it. People really can just walk all over you.
8,1,1,I've always been a bit of a crack addict.
10,1,0,He's been going at this for twelve years already. Says it's for a movie.
10,1,0,In a New York state of mind.
10,1,0,Just Relaxing
11,0,0,My wife was right. New York Democrats have no sense of humor about Trump.
10,0,0,My yoga teacher was right. This DOES give me a different perspective on the world.
11,0,0,Ah casual Friday
9,2,0,Now things are starting to look up.
8,3,0,Believe it or not, folks, ten minutes ago I was a lot like you...
9,2,0,Being homeless doe not mean one must dress poorly and live alone.
11,0,0,I'm sick and tired of New York, but I'm not going to go back to Peoria until somebody notices me.
10,0,0,It's so peaceful to lie here and look up at the Empire State Building.
10,0,0,It seemed like a good idea in the beer commercial.
11,0,0,East side ..west side... all around the town!
11,0,0,Keep moving, I'll get more Facebook shares if everyone ignores me.
10,1,0,I feel like I am flying in Coach.
8,2,1,I guess I will take it lying down
10,0,0,And they said a Liberal Arts degree would be worthless!
11,0,0,The view is great from down here!
8,2,0,This allows the drone to capture my best features.
10,1,0,My doctor told me to get more rest.
8,0,2,My boss said I wouldn't amount to a speed bump.
10,0,0,"Step on my Crack and you win a special prize".
10,0,0,''Narcolepsy in the city.''
10,0,0,I'm not feeling at all sleepy, so could you send the REAL sheep back?
9,0,2,Go ahead, my wife does it all the time.
11,0,0,I've been putting this off long enough.
11,0,0,? bum bum...bum bum...My Daddy Staten Island, my Momma Long Island. You mix that Guido with that Yente make a NEW YORKER MAN!!
10,0,1,I love this city!
9,0,2,I must become the sidewalk to master the sidewalk.
9,2,0,I know...I just let people walk all over me.
9,1,0,My therapist recommended actually letting people walk all over me for a change.
10,1,0,You know what they say? "It's important to always stay grounded."
9,1,1,Hey, Hey! Ho, Ho! Raising tax rates on carried interest gains has got to go!
8,2,1,Blue skies, nothing but blue skies do I see, and some gum.
9,2,0,My boots were made for nothing!
8,2,0,Street Twister anyone?
11,0,0,Almost everything depends on your point of view.
8,1,0,Sometimes you just have to stop and smell the dog poop.
9,2,0,habitual lying is a real condition. Look it up.
9,1,0,Some days you feel like walking. Some days you don't.
8,2,1,And now for the rest of the story.
11,0,0,Hey! Stop ignoring me, I "mat"ter!
10,0,0,I should have kept my personal umbrella policy.
10,0,0,At least it's rent controlled.
8,3,0,They really will walk all over you if you let them!
11,0,0,In your haste, forget ye not to behold the soft squares of sky patterning overhead.
10,0,0,Anybody spare a dime?
8,2,0,Greg became a little too comfortable people watching...
10,1,0,These two dimensional street artist drawings seem so real, I actually stepped over it~!
11,0,0,"Just Chillin"!
11,0,0,Spring at the park
10,0,1,I wanted to get laid in the worst way possible.
9,2,0,Welcome to EXTREME team building!
9,1,0,This was much more enjoyable during sundress season.
11,0,0,A little to the right. Up a little. Ooooooh, right there!
10,1,0,Okay, who is the wise guy wearing the metal cleats?
11,0,0,It's that Great Dane leaving his Big and Bold BarkBox chew toys on the sidewalk again.
10,1,0,Mindlessness
10,1,0,Don't mind me. I'm not a super PAC.
11,0,0,I'm not homeless, I'm just sentimental.
10,1,0,They really did pave paradise and put up a parking lot.
6,2,2,According to my GPS, this is my bedroom.
10,1,0,Bob's performance art of "The Most Beautiful Suicide" failed to elicit a response from the jaded public.
11,0,0,Just protecting my mom's crack.
11,0,0,My therapist suggested that I look at things from a different perspective. In retrospect, I think he meant it figuratively.
10,0,0,I’m not moving until this sidewalk gets cleaned.
11,0,0,I'm trying to raise awareness against the bottom 99%
9,1,0,You people really need to see this. I guarantee it will change your whole perspective.
10,1,0,I actually have no problem taking this lying down.
7,1,3,Sometimes you just have to stop and smell the toeses...
9,1,0,New Yorkers are not impressed by singing sidewalk chalk art.
11,0,0,I don't know why I keep letting people walk all over me.
10,1,0,It's the only real estate left in the city I could afford.
10,1,0,Don't mind me. Just trying to be irrelevant.
10,0,0,"Reminds me of the good times working on Wall Street".
11,0,0,You've all heard of casual Fridays,well I'm organizing protest Mondays
10,0,0,I am just tired of waiting for people to offer a hand.
9,1,0,My therapist says I need to stop letting people walk all over me.
11,0,0,I refuse to listen to Kanye's new album as long as it remains a Tidal exclusive.
9,0,2,Oh, if I could only be a fly on the wall!
10,1,0,This is much cheaper than the massage parlor down the street
5,4,1,I'm butt dialing.
11,0,0,Weight Watchers, eat your heart out!
11,0,0,There may be some lingering resentment.
11,0,0,I'm surprised that the life of a Tyra Banks Modelland Invisiguy is so relaxing
10,1,0,From this perspective, I can see Uranus.
11,0,0,Ed 's hypnotist is particularly effective.
10,1,0,Don't step on a crack!
9,1,0,It's all in the power pose.
10,1,0,I'm protesting the 99%.
7,3,0,Yes, I've decided to take this lying down.
10,0,0,Counting sheep just isn't enough these days
9,2,0,And the guy with a briefcase looks to finish a close second!
10,1,0,Laid back in New York City
8,3,0,I guess I am going to take this lying down after all.
10,0,0,It's getting harder and harder to find a place to meditate around here.
7,1,0,Practicing my stroke.
11,0,0,Step on a crack and break a rib
11,0,0,I bring the trip and fall business to me.
9,2,0,Think globally, obstruct locally.
10,0,0,.......Every mark will show.
11,0,0,Can someone point me to Wall Street?
10,1,0,Richard playing it cool after another botched suicide attempt.
9,1,0,Decaf just doesn't do it for me.
10,1,0,Not a single pigeon this morning.
11,0,0,First the traffic, and now the humans. I'm definitely going to be late for work.
10,0,0,That's right, taking a sidewalk on the wild side ...
9,0,0,Starting from the bottom up just isn't as much fun as it used to be.
11,0,0,Well Doc, you said I need to look at life from a different perspective.
8,2,1,Calm down! I'm a senator!
8,0,1,L.A. proved too much for The Man.
11,0,0,My wife is right. I have physical attraction.
11,0,0,Ahh! Nothing better than a good old fashioned NYC trample massage!
10,1,0,I told my therapist that I was not going to let people push me around anymore.
11,0,0,You know, they used to call me Flat Stanley!
8,3,0,You mean Doormat for a Day isn't a real charity?
11,0,0,I'm looking for a good gum shoe for our department.
11,0,0,Don’t step on a crack . . .
10,1,0,My wife says I let people walk all over me. Maybe she's right.
8,3,0,My boss said I let people walk all over me... he was right!
10,1,0,It's cheaper than buying an Oculus Rift.
8,2,0,Look! The dolphin is turning into a sombrero.
10,0,0,5 more minutes
10,1,0,Stop!" "Go back over me. I want to continue to grow.
10,0,0,Don't mind me--I'm compensating for my promotion.
11,0,0,"I'm so popular, I could sleep on the sidewalk on 5th avenue and not lose a single vote." Donald Trump
11,0,0,This is Jim Lyon Down reporting from 'walkover world"
11,0,0,Just doing my part to keep Portland weird.
8,3,0,Next stop, the gutter...
10,0,0,I'm just a Republican senator doing my job.
10,1,0,I'm trying to trip the light fantastic.
10,0,0,Lord, why did you trip me in Grand Central Station?
11,0,0,Hey, this isn't "street art"!
11,0,0,Rush hour--it's so overrated!
9,1,0,I honestly thought working on Wall Street was going to be worse
11,0,0,Central Park, year 2050
10,0,0,I just joined The Cloud Appreciation Society.
9,0,0,I support slant rhyme. Deal with it!
11,0,0,I got Obama-care, so I don't need to care.
10,0,0,Okay, who stood on the crack?
11,0,0,Harold's out-of-body experience made him reluctant to go back.
10,0,0,If this is hopscotch, I'd like to know the rules before it's too late.
10,0,1,What part of "staycation" don't you get?
11,0,0,Carry on, 99 per-centers , carry on.
9,1,0,These yoga trends have become a public nuisance. Now it's the business-person's corpse pose.
9,0,0,I've looked at crowds from both sides now.
8,1,0,And that cloud looks like a shoeprint too!
11,0,0,Here's proof that people look down their nose at me.
11,0,0,Come on, people, these backs aren't going to break themselves.
10,0,0,It's a social experiment showing how immune people are now to social experiments.
11,0,0,Look askance at the downtrodden
11,0,0,I've heard he's got major standing desk envy.
9,2,0,I used to pay someone to do this.
11,0,0,A fresh perspective.
11,0,0,The hell with stopping to smell the coffee!
9,1,0,Letting people walk all over me makes me feel oodles better than when they did it against my will.
10,1,0,One more crunch or I'm heading to the gym.
9,1,1,Sorry, I didn't get my eight hours last night
10,1,0,But only literally. Metaphorically, I feel quite appreciated.
10,1,0,I just LOVE New York City.
11,0,0,Hi Folks, welcome to our latest 'Cups of Steel' infomercial ... today we're in downtown Manhattan just sort of hanging out.
9,1,0,Man... place sure has changed since I was a kid.
8,3,0,First day in Forensics and they hide my chalk.
11,0,0,I've always wanted to try a walking vacation.
10,1,0,My wife and my boss walks all over me, why not you people too.
8,2,0,Why do I let people walk all over me?
10,1,0,Bo-peep must be worried sick.
11,0,0,Always remember to take time to enjoy the little things
10,0,1,"Alas, a doormat with no door".
11,0,0,These New York camping nights are beautiful oh look there is the big dipper
8,2,1,The city that never lets you sleep.
9,2,0,Chucks epitaph would one day read "Loved a good social experiment"
10,0,1,I'm preparing for married life.
8,0,3,Oh my god! I'd rather be doing this than reading all those goddamn CAPTION entries again this week!
10,1,0,Please, no heels.
10,0,0,Pedestrian crossing! Pedestrian crossing!
11,0,0,My therapist said this was the best way to show people how much I matter.
10,1,0,Once you go slack...
10,1,0,They said I needed more experience for the job in the State Department
8,1,1,Ommmmmmmm.
6,4,1,I'm a little doormat, short and fat.
10,0,0,'Would someone call me an Unter?"
5,4,0,I'm not moving until she comes down and says "yes"!
10,1,0,After awhile, Jim realized he had signed up for 'play rug' instead of 'play rugby'.
10,1,0,Bill soon realized he was letting people walk all over him.
10,1,0,This looked a lot more fun in 'Boyhood'
8,3,0,I almost made it into the office today.
10,0,1,Why yes, my name is Matt...how did you know?
9,0,0,What a delightful respite from City Hall.
10,0,0,89, 90, 91...
7,3,0,Sometimes you have to stop and smell the urine-stained sidewalks.
10,1,0,To relax I like to people watch.
11,0,0,Hey, someone's got to keep the occupy movement going.
10,1,0,My colleagues always walk all over me.
9,1,1,To understand the hurdle, become the hurdle.
11,0,0,My doctor said counting sheep would help me fall asleep.
10,0,0,'Relax' hour
10,1,0,Wow, and that one looks like an alligator.
11,0,0,My doctor tells me I need plenty of rest, and this is one of the ways I have of doing it.
10,1,0,That one looks like a size nine.
8,3,0,This is ground control to Major Tom.
8,0,3,It's the Republican alternative to Obamacare
10,0,0,I have a new perspective on chins, but that's about it.
9,1,1,But I'm a Republican!
11,0,0,Ah, just stopping to espy the drones.
10,1,0,Just be careful, it’s for the new Abramovic exhibition.
10,1,0,Bill, it's me, Marty! I was hoping our paths would cross again.
10,1,0,My therapist said I should let people walk all over me more.
8,2,1,I may have misinterpreted one of the twelve steps.
9,1,0,What would Neil Armstrong say?
10,1,0,you're right; it really does look like the opposite of ants from here.
11,0,0,I was told to check my privilege!
7,1,3,It came highly rated on Airbnb.
10,0,0,Hurry Sid! I'm on step nine of the 'Overachievers Support Program'. You're the last one!
10,1,0,We all need to slow down, relax, and appreciate the world around us.
10,0,0,The speed limit is one block a minute, folks. No pushing and no shoving.
11,0,0,Oh, fools rush in where angels fear to tread!
9,1,1,Before you judge, know that I was the guy who started the jogging craze.
6,4,0,I reverse engineered my Fitbit.
10,0,0,If you wake up Jeb! he'll kill you.
11,0,0,It helps me remember why I quit my last job.
10,0,0,I'm just going to lay here where I can't hurt anyone and hopefully no one can hurt me.
10,0,0,Little do these people suspect that I am an eccentric millionaire with $1000 in my pocket for the first person offering to help me.
10,1,0,And there's a cloud that looks just like my psychiatrist.
10,0,0,I have fallen and I can't get up!
8,3,0,I'm a professional cloud watcher. Please move along.
9,2,0,You're the first to ask.
10,1,0,That severance package isn't quite what I expected.
9,0,0,Even Frank's attempts at self-care left him feeling walked all over.
8,2,0,I don't feel the love.
11,0,0,Now I lay me down to sleep/And pray the Lord my soul to keep/And if I die before I wake/ Yellow is the cab to take. Hopscotch is a racialist term. Bewails too. Did someone lose a tampon? Hie, ye foreshortened people.
10,1,0,I don't understand it. How can you ever get sick of this?
10,1,0,A helluva town, this City that doesn't sleep!
11,0,0,I'll be home shortly, I've installed the transportation App.
9,2,0,I burned a lot of bridges.
10,1,0,Well doc, the hallucinations are getting better but that mysterious pain in my back is getting worse.
10,1,0,New York, New York! It's a helluva town!
9,2,0,Without my Blackberry I'm useless!
6,4,0,I'm not gonna just trust the government to watch for asteroids.
10,0,0,Ah! Peace and quiet.
9,1,1,I'm taking a staycation.
9,2,0,When I worked at Google we had pods for this.
10,1,0,I might need an ice bucket after this challenge.
5,5,1,Best damned brownies I've ever had!
10,1,0,The backup on 57th and Lex is now looking up, but we still suggest you tread lightly. Back to you, Jim
9,2,0,My mother-in-law arrives today - this is how I warm up.
8,1,0,I'm looking for a new position.
8,1,0,Sometimes I wish my career wasn't so pedestrian.
10,1,0,Choosing to stay in the moment, Jeffrey still had to be aware of pigeons overhead.
11,0,0,This reminds me of my last marriage.
11,0,0,Yes, I'm sure this photo of me will go viral on Facebook!
10,1,0,Nobody knows the trouble...
10,0,0,Does this mean I'm fired, Mr. Trump?
11,0,0,Just call me congress.
9,1,0,I told them not to sell the office couch.
11,0,0,Relaxation is a state of mind.
10,1,0,I can't believe no one believed me that I had super powers. I'm obviously invisible!
10,0,0,Y’ever have a day where you simply can’t be bothered to do even the teeniest goddamn thing?
11,0,0,It only took three days of ignoring to convince Tom he was actually invisible.
9,1,1,When a rich man walks on people, that is not news. When people walk on a rich man, that is news.
9,2,0,Flat Stanley. All grown up.
11,0,0,Wow, Alex told us he was unafraid of hard work. Look, like Daniel in the den of lions, he lays down next to it, and sleeps like a bay, trusting in his Federal Worker's Union to take care of him.
11,0,0,I'm blooming where I was planted.
9,0,1,All I get is a signed cartoon print for this?
9,1,0,It's no street-corner office, but the view ain't bad.
11,0,0,Higher!
11,0,0,Does this remind anyone of our foreign policy?
9,0,0,my world has many charactersw
11,0,0,Nyah nyah nyah, I can't hear you. Or see you.
9,2,0,Man, the gutter was way less stressful.
10,1,0,It's called sidewalk therapy.
11,0,0,I'd rather have people literally walking over me than figuratively at work.
10,1,0,I'm a government bureaucrat just doing my job.
10,0,0,Watch out – I have bedbugs.
11,0,0,Begin your yoga sequence by aligning yourself with the Dow Jones index.
9,2,0,Urban stargazing can be quite challenging!
10,1,0,I took the afternoon off.
11,0,0,Oh my God! Clouds look like bunnies even in New York!
10,1,0,Y'all sure have some pricey hotels in this here city.
9,1,0,I got tired of waiting for Godot.
8,2,1,I've never been so in touch with the sole of humanity!
9,0,1,This town is magical.
11,0,0,Park Ave? Maybe it was take a nap at Central Park?
11,0,0,Where's my wife with that needle and thread?
11,0,0,IKEA's SIDEWÄLKSENG bed...best part, no assembly required.
10,0,0,I felt invisible, so I resigned on the spot.
